name,1.5version,1.4version,URL,license,Delta Information,repo_name,PCF1.5_github_url,PCF1.4_url
rspec,3.3.0,3.1,https://rubygems.org/gems/rspec,MIT,Version Changed,cf-jenkins-release,,,,,
builder,3.2.2,3.2.2,https://github.com/jimweirich/builder,MIT,No change,cf-jenkins-release,,
thor,0.19.1,0.19.1,https://github.com/erikhuda/thor,MIT,No change,cf-jenkins-release,,
semi_semantic,1.1.0,None,https://rubygems.org/gems/semi_semantic/versions/1.1.0,Apache 2.0,New in 1.5,cf-jenkins-release,,
cliver,0.3.2,0.3.2,https://github.com/yaauie/cliver,MIT,No change,cf-jenkins-release,,
diff-lcs,1.2.5,1.2.5,https://github.com/halostatue/diff-lcs,MIT,No change,cf-jenkins-release,,
excon,0.41.0,0.41.0,https://github.com/excon/excon,MIT,No change,cf-jenkins-release,,
faraday,0.9.0,0.9.0,https://github.com/lostisland/faraday,MIT,No change,cf-jenkins-release,,
multipart-post,1.2.0,1.2,https://rubygems.org/gems/multipart-post/versions/1.2.0,MIT,Version Changed,cf-jenkins-release,,,,mark,
multi_json,1.1.0,1.1,https://rubygems.org/gems/multi_json/versions/1.1.0,MIT,Version Changed,cf-jenkins-release,https://github.com/intridea/multi_json/blob/master/LICENSE.md,,,mark,
faraday_middleware,0.9.1,0.9.1,https://github.com/lostisland/faraday_middleware,MIT,No change,cf-jenkins-release,,
childprocess,0.5.0,0.5.5,https://rubygems.org/gems/childprocess/versions/0.5.0,MIT,Version Changed,cf-jenkins-release,,,,,
selenium-webdriver,2.44.0,2.44.0,https://github.com/vertis/selenium-webdriver,Apache License2.0,No change,cf-jenkins-release,,
aws-sdk,1.44.0,1.44.0,https://github.com/aws/aws-sdk-core-ruby,APACHE-2.0,No change,cf-jenkins-release,,
ffi,1.9.6,1.9.6,https://github.com/ffi/ffi,BSD,No change,cf-jenkins-release,,
fog,1.23.0,1.23.0,https://github.com/fog/fog,MIT,No change,cf-jenkins-release,,
rubyzip,1.1.6,1.1.6,https://github.com/rubyzip/rubyzip,Ruby License,No change,cf-jenkins-release,,
fog-brightbox,0.8.0,0.7.1,https://rubygems.org/gems/fog-brightbox,MIT,Version Changed,cf-jenkins-release,,,,,
fog-core,1.23.0,1.23,https://rubygems.org/gems/fog-core/versions/1.23.0,MIT,Version Changed,cf-jenkins-release,,,,mark,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,cf-jenkins-release,,,,,
fog-softlayer,0.4.7,0.3.30,https://rubygems.org/gems/fog-softlayer,MIT,Version Changed,cf-jenkins-release,,,,,
rspec_junit_formatter,0.2.0,0.2.0,https://github.com/sj26/rspec_junit_formatter,MIT,No change,cf-jenkins-release,,
net-ssh,2.2.1,2.2.1,https://github.com/net-ssh/net-ssh,MIT,No change,cf-jenkins-release,,
fog-brightbox,0.6.1,0.6.1,https://rubygems.org/gems/fog-brightbox,MIT,No change,cf-jenkins-release,,
nokogiri,1.5.11,1.5.11,https://github.com/sparklemotion/nokogiri,MIT,No change,cf-jenkins-release,,
fog-core,1.22.0,1.23,https://rubygems.org/gems/fog-core/versions/1.22.0,MIT,Version Changed,cf-jenkins-release,,,,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,cf-jenkins-release,,,,,
rspec-support,3.1.2,3.1.2,https://github.com/rspec/rspec-support,MIT,No change,cf-jenkins-release,,
nokogiri,1.3.0,1.4.4,https://rubygems.org/gems/nokogiri/versions/1.3.0,N/A,Version Changed,cf-jenkins-release,https://github.com/sparklemotion/nokogiri,https://github.com/sparklemotion/nokogiri,MIT,,
fog-core,1.25.0,1.25.0,https://github.com/fog/fog-core,MIT,No change,cf-jenkins-release,,
rack,1.0.0,1.0.0,https://github.com/rack/rack,MIT,No change,cf-jenkins-release,,
builder,3.2.2,3.2.2,https://github.com/jimweirich/builder,MIT,No change,cf-jenkins-release,,
excon,0.38.0,0.41.0,https://rubygems.org/gems/excon/versions/0.38.0,MIT,Version Changed,cf-jenkins-release,,,,,
mime-types,2.6.1,1.16,https://rubygems.org/gems/mime-types,MIT,Version Changed,cf-jenkins-release,,,,,
net-scp,1.1.0,1.1.0,https://github.com/net-ssh/net-scp,MIT,No change,cf-jenkins-release,,
fog-json,1.0.0,1.0.0,https://github.com/fog/fog-json,MIT,No change,cf-jenkins-release,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,cf-jenkins-release,,,,,
fog-softlayer,0.3.24,0.3.24,https://github.com/fog/fog-softlayer,MIT,No change,cf-jenkins-release,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,cf-jenkins-release,,,,,
highline,1.6.21,1.6.21,https://rubygems.org/gems/highline,RUBY,No change,cf-jenkins-release,,
httmultiparty,0.3.16,0.3.16,https://github.com/jwagener/httmultiparty,MIT,No change,cf-jenkins-release,,
mimemagic,0.3.0,0.2.1,https://rubygems.org/gems/mimemagic,MIT,Version Changed,cf-jenkins-release,,,,,
multipart-post,2.0.0,2.0.0,https://github.com/nicksieger/multipart-post,MIT,No change,cf-jenkins-release,,
json,1.4.0,1.4,https://rubygems.org/gems/json/versions/1.4.0,N/A,Version Changed,cf-jenkins-release,https://flori.github.com/json/,https://github.com/flori/json,RUBY,mark,
httparty,0.13.3,0.13.3,https://github.com/jnunemaker/httparty,MIT,No change,cf-jenkins-release,,
json,1.8.0,1.4,https://rubygems.org/gems/json/versions/1.8.0,Ruby,Version Changed,cf-jenkins-release,,,,,
multi_xml,0.5.2,0.5.2,https://github.com/sferik/multi_xml,MIT,No change,cf-jenkins-release,,
faraday,0.7.4,0.7.4,https://github.com/lostisland/faraday,MIT,No change,cf-jenkins-release,,
httpclient,2.4.0,2.4.0,https://github.com/nahi/httpclient,RUBY,No change,cf-jenkins-release,,
capybara,2.4.0,2.4.4,https://rubygems.org/gems/capybara/versions/2.4.0,MIT,Version Changed,cf-jenkins-release,,,,,
nokogiri,1.6.6.2,1.4.4,https://rubygems.org/gems/nokogiri,MIT,Version Changed,cf-jenkins-release,,,,,
poltergeist,1.5.1,1.5.1,https://github.com/teampoltergeist/poltergeist,MIT,No change,cf-jenkins-release,,
selenium-webdriver,2.46.2,2.44.0,https://rubygems.org/gems/selenium-webdriver,Apache,Version Changed,cf-jenkins-release,,,,,
inflecto,0.0.2,0.0.2,https://github.com/mbj/inflecto,MIT,No change,cf-jenkins-release,,
rspec-support,3.1.0,3.1.0,https://github.com/rspec/rspec-support,MIT,No change,cf-jenkins-release,,
json,1.8.1,1.8.1,https://github.com/flori/json,RUBY,No change,cf-jenkins-release,,
formatador,0.2.0,0.2,https://rubygems.org/gems/formatador/versions/0.2.0,MIT,Version Changed,cf-jenkins-release,https://github.com/geemus/formatador/blob/master/LICENSE.md,,,mark,
xpath,2.0.0,2.0.0,https://github.com/jnicklas/xpath,MIT,No change,cf-jenkins-release,,
json_pure,1.8.1,1.8.1,https://github.com/flori/json,Ruby License,No change,cf-jenkins-release,,
ipaddress,0.5.0,0.5,https://rubygems.org/gems/ipaddress/versions/0.5.0,MIT,Version Changed,cf-jenkins-release,https://github.com/bluemonk/ipaddress/blob/master/LICENSE.txt,,,mark,
net-ssh,2.1.3,2.1.3,https://github.com/net-ssh/net-ssh,MIT,No change,cf-jenkins-release,,
multi_json,1.0.0,1.1,https://rubygems.org/gems/multi_json/versions/1.0.0,MIT,Version Changed,cf-jenkins-release,https://github.com/intridea/multi_json/blob/master/LICENSE.md,,,,
websocket,1.2.1,1.2.1,https://github.com/imanel/websocket-ruby,MIT,No change,cf-jenkins-release,,
headless,1.0.2,1.0.2,https://github.com/leonid-shevtsov/headless,MIT,No change,cf-jenkins-release,,
formatador,0.2.5,0.2.5,https://github.com/geemus/formatador,MIT,No change,cf-jenkins-release,,
netaddr,1.5.0,1.5.0,http://www.ruby-doc.org/gems/docs/n/netaddr-1.5.0/NetAddr.html,RUBY,No change,cf-jenkins-release,,
mime-types,2.4.3,2.4.3,https://github.com/halostatue/mime-types/,MIT,No change,cf-jenkins-release,,
terminal-table,1.4.5,1.4.5,https://github.com/tj/terminal-table,MIT,No change,cf-jenkins-release,,
mimemagic,0.2.1,0.2.1,https://github.com/minad/mimemagic,MIT,No change,cf-jenkins-release,,
mini_portile,0.6.1,0.6.1,https://github.com/flavorjones/mini_portile,MIT,No change,cf-jenkins-release,,
rspec-mocks,3.1.3,3.1.3,https://github.com/rspec/rspec-mocks,MIT,No change,cf-jenkins-release,,
multi_json,1.10.1,1.10.1,https://github.com/intridea/multi_json,MIT,No change,cf-jenkins-release,,
multipart-post,2.0.0,2.0.0,https://github.com/nicksieger/multipart-post,MIT,No change,cf-jenkins-release,,
multi_xml,0.5.5,0.5.5,https://github.com/sferik/multi_xml,MIT,No change,cf-jenkins-release,,
net-scp,1.1.2,1.1.2,https://github.com/net-ssh/net-scp,MIT,No change,cf-jenkins-release,,
inflecto,0.0.2,0.0.2,https://github.com/mbj/inflecto,MIT,No change,cf-jenkins-release,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,cf-jenkins-release,,
net-ssh,2.9.1,2.9.1,https://github.com/net-ssh/net-ssh,MIT,No change,cf-jenkins-release,,
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,cf-jenkins-release,,
json_pure,1.7.0,1.7,https://rubygems.org/gems/json_pure/versions/1.7.0,N/A,Version Changed,cf-jenkins-release,https://flori.github.com/json,https://github.com/flori/json,Ruby License,mark,
ipaddress,0.8.0,0.8.0,https://github.com/bluemonk/ipaddress,MIT,No change,cf-jenkins-release,,
websocket,1.0.0,1,https://rubygems.org/gems/websocket/versions/1.0.0,N/A,Version Changed,cf-jenkins-release,https://github.com/imanel/websocket-ruby,https://github.com/imanel/websocket-ruby,MIT,,
pipeline,0.0.9,0.1.0,https://rubygems.org/gems/pipeline,MIT,Version Changed,cf-jenkins-release,https://github.com/dtsato/pipeline/blob/master/LICENSE,,,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,cf-jenkins-release,,
nokogiri,1.6.4.1,1.6.4.1,https://github.com/sparklemotion/nokogiri,MIT,No change,cf-jenkins-release,,
mini_portile,0.6.0,0.6.0,https://github.com/flavorjones/mini_portile,MIT,No change,cf-jenkins-release,,
open4,1.3.4,1.3.4,https://github.com/ahoward/open4,Ruby License,No change,cf-jenkins-release,,
headless,2.1.0,1.0.2,https://rubygems.org/gems/headless,MIT,Version Changed,cf-jenkins-release,https://github.com/leonid-shevtsov/headless/blob/master/LICENSE,,,,
rubyzip,1.0.0,1.1,https://rubygems.org/gems/rubyzip/versions/1.0.0,N/A,Version Changed,cf-jenkins-release,https://github.com/rubyzip/rubyzip,https://github.com/rubyzip/rubyzip,Ruby License,,
bosh_cli,1.3016.0,None,https://rubygems.org/gems/bosh_cli,Apache 2.0,New in 1.5,cf-jenkins-release,,
aws-sdk,2.1.7,1.44.0,https://rubygems.org/gems/aws-sdk,Apache 2.0,Version Changed,cf-jenkins-release,,,,,
rspec-support,3.1.0,3.1.0,https://github.com/rspec/rspec-support,MIT,No change,cf-jenkins-release,,
capybara,2.1.0,2.4.4,https://rubygems.org/gems/capybara/versions/2.1.0,MIT,Version Changed,cf-jenkins-release,https://github.com/jnicklas/capybara/blob/master/License.txt,,,,
rake,10.4.2,10.4.2,https://github.com/ruby/rake,MIT,No change,cf-jenkins-release,,
poltergeist,1.5.1,1.5.1,https://github.com/teampoltergeist/poltergeist,MIT,No change,cf-jenkins-release,,
cliver,0.3.1,0.3.1,https://github.com/yaauie/cliver,MIT,No change,cf-jenkins-release,,
capybara,2.4.4,2.4.4,https://github.com/jnicklas/capybara,MIT,No change,cf-jenkins-release,,
bosh_cli,1.2534.0,None,https://rubygems.org/gems/bosh_cli/versions/1.2534.0,Apache 2.0,New in 1.5,cf-jenkins-release,,
ci_reporter,2.0.0,2.0.0,https://github.com/ci-reporter/ci_reporter,MIT,No change,cf-jenkins-release,,
cf-uaa-lib,3.1.0,None,https://rubygems.org/gems/cf-uaa-lib/versions/3.1.0,Apache 2.0,New in 1.5,cf-jenkins-release,,
faraday,0.9.1,0.9.1,https://github.com/lostisland/faraday,MIT,No change,cf-jenkins-release,,
httmultiparty,0.3.16,0.3.16,https://github.com/jwagener/httmultiparty,MIT,No change,cf-jenkins-release,,
faraday_middleware,0.10.0,0.9.1,https://rubygems.org/gems/faraday_middleware,MIT,Version Changed,cf-jenkins-release,,,,,
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,cf-jenkins-release,,
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,Ruby License,No change,cf-jenkins-release,,
nokogiri,1.6.6.2,1.4.4,https://rubygems.org/gems/nokogiri,MIT,Version Changed,cf-jenkins-release,,,,,
logging,1.5.0,1.5.0,https://github.com/TwP/logging,MIT,No change,cf-jenkins-release,,
nokogiri,1.3.3,1.3.3,https://github.com/sparklemotion/nokogiri,MIT,No change,cf-jenkins-release,,
poltergeist,1.6.0,1.5.1,https://rubygems.org/gems/poltergeist,MIT,Version Changed,cf-jenkins-release,,,,,
rspec,3.1.0,3.1.0,https://github.com/rspec/rspec,MIT,No change,cf-jenkins-release,,
progressbar,0.9.2,0.9.2,https://github.com/peleteiro/progressbar,RUBY,No change,cf-jenkins-release,,
multi_json,1.0.0,1.1,https://rubygems.org/gems/multi_json/versions/1.0.0,MIT,Version Changed,cf-jenkins-release,https://github.com/intridea/multi_json/blob/master/LICENSE.md,,,,
terminal-table,1.4.3,1.4.3,https://github.com/tj/terminal-table,MIT,No change,cf-jenkins-release,,
rspec_junit_formatter,0.2.3,0.2.0,https://rubygems.org/gems/rspec_junit_formatter,MIT,Version Changed,cf-jenkins-release,,,,,
rack,1.5.2,1.5.2,https://github.com/rack/rack,MIT,No change,cf-jenkins-release,,
rake,10.3.2,10.3.2,https://github.com/ruby/rake,MIT,No change,cf-jenkins-release,,
rspec,3.1.0,3.1.0,https://github.com/rspec/rspec,MIT,No change,cf-jenkins-release,,
rspec-core,3.1.0,3.1.0,https://github.com/rspec/rspec-core,MIT,No change,cf-jenkins-release,,
highline,1.6.2,1.6.2,https://rubygems.org/gems/highline,RUBY,No change,cf-jenkins-release,,
rspec-expectations,3.1.0,3.1.0,https://github.com/rspec/rspec-expectations,MIT,No change,cf-jenkins-release,,
rspec-mocks,3.1.0,3.1.0,https://github.com/rspec/rspec-mocks,MIT,No change,cf-jenkins-release,,
rspec-core,3.1.7,3.1.7,https://github.com/rspec/rspec-core,MIT,No change,cf-jenkins-release,,
rspec-support,3.1.0,3.1.0,https://github.com/rspec/rspec-support,MIT,No change,cf-jenkins-release,,
rspec-expectations,3.1.2,3.1.2,https://github.com/rspec/rspec-expectations,MIT,No change,cf-jenkins-release,,
rubyzip,1.1.0,1.1,https://rubygems.org/gems/rubyzip/versions/1.1.0,N/A,Version Changed,cf-jenkins-release,https://github.com/rubyzip/rubyzip,https://github.com/rubyzip/rubyzip,Ruby License,mark,
websocket-driver,0.2.0,0.2.0,https://github.com/faye/websocket-driver-ruby,MIT,No change,cf-jenkins-release,,
netaddr,1.5.0,1.5.0,http://www.ruby-doc.org/gems/docs/n/netaddr-1.5.0/NetAddr.html,RUBY,No change,cf-jenkins-release,,
little-plugger,1.1.3,1.1.3,https://github.com/TwP/little-plugger,MIT,No change,cf-jenkins-release,,
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,Ruby License,No change,cf-jenkins-release,,
little-plugger,1.1.2,1.1.2,https://github.com/TwP/little-plugger,MIT,No change,cf-jenkins-release,,
logging,1.5.2,1.5.2,https://github.com/TwP/logging,MIT,No change,cf-jenkins-release,,
diff-lcs,1.2.0,1.2.0,https://github.com/halostatue/diff-lcs,MIT,No change,cf-jenkins-release,,
log4r,1.1.10,1.1.10,https://github.com/colbygk/log4r,BSD,No change,cf-jenkins-release,,
rack-test,0.6.2,0.6.2,https://github.com/brynary/rack-test,MIT,No change,cf-jenkins-release,,
httparty,0.7.3,0.7.3,https://github.com/jnunemaker/httparty,MIT,No change,cf-jenkins-release,,
ffi,1.0.11,1.0.11,https://github.com/ffi/ffi,BSD,No change,cf-jenkins-release,,
builder,2.1.2,2.1.2,https://github.com/jimweirich/builder,MIT,No change,cf-jenkins-release,,
progressbar,0.9.0,0.9.0,https://github.com/peleteiro/progressbar,RUBY,No change,cf-jenkins-release,,
xpath,2.0.0,2.0.0,https://github.com/jnicklas/xpath,MIT,No change,cf-jenkins-release,,
ruby-atmos-pure,1.0.5,None,https://rubygems.org/gems/ruby-atmos-pure/versions/1.0.5,N/A,New in 1.5,cf-jenkins-release,Not Found Github Url,
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,cf-jenkins-release,,
log4r,1.1.9,1.1.9,https://github.com/colbygk/log4r,BSD,No change,cf-jenkins-release,,
rack-test,0.5.4,0.5.4,https://github.com/brynary/rack-test,MIT,No change,cf-jenkins-release,,
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,cf-jenkins-release,,
hula,0.2.0,None,Page not found,,New in 1.5,cf-jenkins-release,,
voxtur,,None,Page not found,,New in 1.5,cf-jenkins-release,,
vara,,None,Page not found,,New in 1.5,cf-jenkins-release,,
prof,0.9.2,0.9.2,https://github.com/ruby-prof/ruby-prof,BSD,No change,cf-jenkins-release,,
leita,,None,Page not found,,New in 1.5,cf-jenkins-release,,
fetch_artefact,0.4.4,None,Page not found,,New in 1.5,cf-jenkins-release,,
prof,0.12.1,0.12.1,https://github.com/ruby-prof/ruby-prof,BSD,No change,cf-jenkins-release,,
tempest-client,0.5.1,None,Page not found,,New in 1.5,cf-jenkins-release,,
leita,0.0.9,None,Page not found,,New in 1.5,cf-jenkins-release,,
prof,0.12.0,0.12.0,https://github.com/ruby-prof/ruby-prof,BSD,No change,cf-jenkins-release,,
hula,0.2.0,None,Page not found,,New in 1.5,cf-jenkins-release,,
jenkins_testing,0.4.0,None,Page not found,,New in 1.5,cf-jenkins-release,,
hula,0.2.0,None,Page not found,,New in 1.5,cf-jenkins-release,,
fetch_artefact,0.4.5,None,Page not found,,New in 1.5,cf-jenkins-release,,
dock_it,0.3.0,0.2.2,Page not found,,Version Changed,cf-jenkins-release,,https://github.com/dockitapp/dockit,MIT,,
tempest-client,0.5.1,None,Page not found,,New in 1.5,cf-jenkins-release,,
voxtur,0.1.1,None,Page not found,,New in 1.5,cf-jenkins-release,,
