name,1.5version,1.4version,URL,license,Delta Information,repo_name,PCF1.5_github_url,PCF1.4_url
rb-fsevent,0.9.3,None,https://rubygems.org/gems/rb-fsevent/versions/0.9.3,MIT,New in 1.5,cf-jenkins-release,https://github.com/thibaudgg/rb-fsevent/blob/master/LICENSE.txt,
authorized_keys,1.1.1,None,https://rubygems.org/gems/authorized_keys/versions/1.1.1,MIT,New in 1.5,cf-jenkins-release,https://github.com/bjeanes/authorized_keys/blob/master/LICENSE.txt,
rspec-support,3.0.0,3.1.0,https://rubygems.org/gems/rspec-support/versions/3.0.0,MIT,Version Changed,cf-jenkins-release,,,,,
slop,3.4.0,None,https://rubygems.org/gems/slop/versions/3.4.0,MIT,New in 1.5,cf-jenkins-release,https://github.com/leejarvis/slop/blob/master/LICENSE,
rspec-support,3.0.4,3.1.0,https://rubygems.org/gems/rspec-support/versions/3.0.4,MIT,Version Changed,cf-jenkins-release,,,,,
pry,0.9.12,None,https://rubygems.org/gems/pry/versions/0.9.12,MIT,New in 1.5,cf-jenkins-release,https://github.com/pry/pry/blob/master/LICENSE,
formatador,0.2.4,0.2,https://rubygems.org/gems/formatador/versions/0.2.4,MIT,Version Changed,cf-jenkins-release,https://github.com/geemus/formatador/blob/master/LICENSE.md,,,,
formatador,0.2.5,0.2.5,https://github.com/geemus/formatador,MIT,No change,cf-jenkins-release,,
timers,1.1.0,None,https://rubygems.org/gems/timers/versions/1.1.0,MIT,New in 1.5,cf-jenkins-release,https://github.com/celluloid/timers/blob/master/LICENSE,
slop,3.6.0,None,https://rubygems.org/gems/slop/versions/3.6.0,MIT,New in 1.5,cf-jenkins-release,,
sshkey,1.6.1,None,https://rubygems.org/gems/sshkey/versions/1.6.1,MIT,New in 1.5,cf-jenkins-release,,
thor,0.19.1,0.19.1,https://github.com/erikhuda/thor,MIT,No change,cf-jenkins-release,,
addressable,2.3.6,None,https://rubygems.org/gems/addressable/versions/2.3.6,Apache License 2.0,New in 1.5,cf-jenkins-release,,
webmock,1.18.0,None,https://rubygems.org/gems/webmock/versions/1.18.0,MIT,New in 1.5,cf-jenkins-release,,
ffi,0.5.0,1.0.11,https://rubygems.org/gems/ffi/versions/0.5.0,N/A,Version Changed,cf-jenkins-release,https://wiki.github.com/ffi/ffi,https://github.com/ffi/ffi,BSD,,
diff-lcs,1.2.0,1.2.0,https://github.com/halostatue/diff-lcs,MIT,No change,cf-jenkins-release,,
rb-inotify,0.9.0,None,https://rubygems.org/gems/rb-inotify/versions/0.9.0,N/A,New in 1.5,cf-jenkins-release,https://github.com/nex3/rb-inotify,
rb-inotify,0.9.5,None,https://rubygems.org/gems/rb-inotify/versions/0.9.5,N/A,New in 1.5,cf-jenkins-release,https://github.com/nex3/rb-inotify,
method_source,0.8.1,None,https://rubygems.org/gems/method_source/versions/0.8.1,N/A,New in 1.5,cf-jenkins-release,Not Found Github Url,
method_source,0.8.2,None,https://rubygems.org/gems/method_source/versions/0.8.2,N/A,New in 1.5,cf-jenkins-release,Not Found Github Url,
lumberjack,1.0.0,None,https://rubygems.org/gems/lumberjack/versions/1.0.0,N/A,New in 1.5,cf-jenkins-release,https://github.com/bdurand/lumberjack,
