name,1.5version,1.4version,URL,license,Delta Information,repo_name,PCF1.5_github_url,PCF1.4_url
fog-voxel,0.1.0,None,https://rubygems.org/gems/fog-voxel,MIT,New in 1.5,p-redis,,
fog-xml,0.1.1,None,https://rubygems.org/gems/fog-xml/versions/0.1.1,MIT,New in 1.5,p-redis,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
fog-atmos,0.1.0,None,https://rubygems.org/gems/fog-atmos/versions/0.1.0,MIT,New in 1.5,p-redis,,
nokogiri,1.5.11,1.5.11,https://github.com/sparklemotion/nokogiri,MIT,No change,p-redis,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,p-redis,,
rack,1.0.0,1.0.0,https://github.com/rack/rack,MIT,No change,p-redis,,
fog-aws,0.4.0,None,https://rubygems.org/gems/fog-aws/versions/0.4.0,MIT,New in 1.5,p-redis,,
fog-core,1.27.0,1.23,https://rubygems.org/gems/fog-core/versions/1.27.0,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
unf,0.0.5,None,https://rubygems.org/gems/unf/versions/0.0.5,bsd,New in 1.5,p-redis,https://github.com/knu/ruby-unf/blob/master/LICENSE,
fog-brightbox,0.7.1,0.6.1,https://rubygems.org/gems/fog-brightbox/versions/0.7.1,MIT,Version Changed,p-redis,,https://rubygems.org/gems/fog-brightbox
fog-json,1.0.0,1.0.0,https://github.com/fog/fog-json,MIT,No change,p-redis,,
fog-xml,0.1.0,None,https://rubygems.org/gems/fog-xml/versions/0.1.0,MIT,New in 1.5,p-redis,,
fog-core,1.22.0,1.23,https://rubygems.org/gems/fog-core/versions/1.22.0,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,p-redis,,https://github.com/fog/fog-json
faraday,0.7.4,0.7.4,https://github.com/lostisland/faraday,MIT,No change,p-redis,,
CFPropertyList,2.2.0,None,https://rubygems.org/gems/CFPropertyList/versions/2.2.0,MIT,New in 1.5,p-redis,https://github.com/ckruse/CFPropertyList/blob/master/LICENSE,
excon,0.45.0,0.41.0,https://rubygems.org/gems/excon/versions/0.45.0,MIT,Version Changed,p-redis,,https://github.com/excon/excon
builder,3.2.2,3.2.2,https://github.com/jimweirich/builder,MIT,No change,p-redis,,
fog-core,1.30.0,1.23,https://rubygems.org/gems/fog-core/versions/1.30.0,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
mime-types,2.6.1,1.16,https://rubygems.org/gems/mime-types,MIT,Version Changed,p-redis,,https://github.com/halostatue/mime-types/
fission,0.5.0,None,https://rubygems.org/gems/fission/versions/0.5.0,MIT,New in 1.5,p-redis,https://github.com/thbishop/fission/blob/master/LICENSE,
net-scp,1.1.0,1.1.0,https://github.com/net-ssh/net-scp,MIT,No change,p-redis,,
fog-ecloud,0.1.3,None,https://rubygems.org/gems/fog-ecloud/versions/0.1.3,MIT,New in 1.5,p-redis,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json/versions/1.0.2,MIT,Version Changed,p-redis,,https://github.com/fog/fog-json
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,p-redis,,
multi_json,1.10.0,1.1,https://rubygems.org/gems/multi_json/versions/1.10.0,MIT,Version Changed,p-redis,,https://github.com/intridea/multi_json
fog-profitbricks,0.0.3,None,https://rubygems.org/gems/fog-profitbricks/versions/0.0.3,MIT,New in 1.5,p-redis,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,p-redis,,
fog-radosgw,0.0.4,None,https://rubygems.org/gems/fog-radosgw/versions/0.0.4,MIT,New in 1.5,p-redis,,
nokogiri,1.6.6.2,1.4.4,https://rubygems.org/gems/nokogiri,MIT,Version Changed,p-redis,,https://github.com/sparklemotion/nokogiri
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,p-redis,,https://github.com/fog/fog-json
fog-sakuracloud,1.0.1,None,https://rubygems.org/gems/fog-sakuracloud/versions/1.0.1,MIT,New in 1.5,p-redis,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,p-redis,,https://github.com/fog/fog-json
fog-serverlove,0.1.2,None,https://rubygems.org/gems/fog-serverlove/versions/0.1.2,MIT,New in 1.5,p-redis,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,p-redis,,https://github.com/fog/fog-json
fog-core,1.21.0,1.23,https://rubygems.org/gems/fog-core/versions/1.21.0,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
ipaddress,0.5.0,0.5,https://rubygems.org/gems/ipaddress/versions/0.5.0,MIT,Version Changed,p-redis,https://github.com/bluemonk/ipaddress/blob/master/LICENSE.txt,https://github.com/bluemonk/ipaddress
fog-softlayer,0.4.6,0.3.24,https://rubygems.org/gems/fog-softlayer/versions/0.4.6,MIT,Version Changed,p-redis,,https://github.com/fog/fog-softlayer
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,p-redis,,https://github.com/fog/fog-json
fog-storm_on_demand,0.1.1,None,https://rubygems.org/gems/fog-storm_on_demand/versions/0.1.1,MIT,New in 1.5,p-redis,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,p-redis,,https://github.com/fog/fog-json
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,p-redis,,
fog-terremark,0.1.0,None,https://rubygems.org/gems/fog-terremark/versions/0.1.0,MIT,New in 1.5,p-redis,,
fog-vmfusion,0.1.0,None,https://rubygems.org/gems/fog-vmfusion/versions/0.1.0,MIT,New in 1.5,p-redis,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
fog-voxel,0.1.0,None,https://rubygems.org/gems/fog-voxel/versions/0.1.0,MIT,New in 1.5,p-redis,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,p-redis,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml/versions/0.1.2,MIT,New in 1.5,p-redis,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,p-redis,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-redis,,https://github.com/fog/fog-core
inflecto,0.0.2,0.0.2,https://github.com/mbj/inflecto,MIT,No change,p-redis,,
nokogiri,1.5.11,1.5.11,https://github.com/sparklemotion/nokogiri,MIT,No change,p-redis,,
highline,1.6.21,1.6.21,https://rubygems.org/gems/highline,RUBY,No change,p-redis,,
ipaddress,0.8.0,0.8.0,https://github.com/bluemonk/ipaddress,MIT,No change,p-redis,,
httmultiparty,0.3.16,0.3.16,https://github.com/jwagener/httmultiparty,MIT,No change,p-redis,,
formatador,0.2.0,0.2,https://rubygems.org/gems/formatador/versions/0.2.0,MIT,Version Changed,p-redis,https://github.com/geemus/formatador/blob/master/LICENSE.md,https://github.com/geemus/formatador
mimemagic,0.3.0,0.2.1,https://rubygems.org/gems/mimemagic,MIT,Version Changed,p-redis,,https://github.com/minad/mimemagic
multipart-post,2.0.0,2.0.0,https://github.com/nicksieger/multipart-post,MIT,No change,p-redis,,
http-cookie,1.0.2,None,https://rubygems.org/gems/http-cookie/versions/1.0.2,MIT,New in 1.5,p-redis,,
httparty,0.13.5,0.7.3,https://rubygems.org/gems/httparty/versions/0.13.5,MIT,Version Changed,p-redis,,https://github.com/jnunemaker/httparty
json,1.8.0,1.4,https://rubygems.org/gems/json/versions/1.8.0,Ruby,Version Changed,p-redis,,https://github.com/flori/json
multi_xml,0.5.2,0.5.2,https://github.com/sferik/multi_xml,MIT,No change,p-redis,,
httpclient,2.4.0,2.4.0,https://github.com/nahi/httpclient,RUBY,No change,p-redis,,
json,1.8.3,1.4,https://rubygems.org/gems/json/versions/1.8.3,Ruby,Version Changed,p-redis,,https://github.com/flori/json
json_pure,1.8.2,1.7,https://rubygems.org/gems/json_pure/versions/1.8.2,Ruby,Version Changed,p-redis,,https://github.com/flori/json
multi_json,1.8.4,1.1,https://rubygems.org/gems/multi_json/versions/1.8.4,MIT,Version Changed,p-redis,,https://github.com/intridea/multi_json
mimemagic,0.3.0,0.2.1,https://rubygems.org/gems/mimemagic/versions/0.3.0,MIT,Version Changed,p-redis,,https://github.com/minad/mimemagic
mini_portile,0.6.2,0.6.1,https://rubygems.org/gems/mini_portile/versions/0.6.2,MIT,Version Changed,p-redis,,https://github.com/flavorjones/mini_portile
multi_json,1.11.1,1.1,https://rubygems.org/gems/multi_json/versions/1.11.1,MIT,Version Changed,p-redis,,https://github.com/intridea/multi_json
builder,3.2.2,3.2.2,https://github.com/jimweirich/builder,MIT,No change,p-redis,,
thor,0.19.1,0.19.1,https://github.com/erikhuda/thor,MIT,No change,p-redis,,
mime-types,2.6.1,1.16,https://rubygems.org/gems/mime-types/versions/2.6.1,MIT,Version Changed,p-redis,,https://github.com/halostatue/mime-types/
unf,0.1.4,None,https://rubygems.org/gems/unf/versions/0.1.4,2-clause BSDL,New in 1.5,p-redis,,
multi_xml,0.5.5,0.5.5,https://github.com/sferik/multi_xml,MIT,No change,p-redis,,
multipart-post,2.0.0,2.0.0,https://github.com/nicksieger/multipart-post,MIT,No change,p-redis,,
pipeline,0.0.9,0.1.0,https://rubygems.org/gems/pipeline,MIT,Version Changed,p-redis,https://github.com/dtsato/pipeline/blob/master/LICENSE,https://github.com/jch/html-pipeline
formatador,0.2.5,0.2.5,https://github.com/geemus/formatador,MIT,No change,p-redis,,
fission,0.5.0,None,https://rubygems.org/gems/fission,MIT,New in 1.5,p-redis,https://github.com/thbishop/fission/blob/master/LICENSE,
net-scp,1.1.2,1.1.2,https://github.com/net-ssh/net-scp,MIT,No change,p-redis,,
slop,3.6.0,3.6.0,https://github.com/leejarvis/slop,MIT,No change,p-redis,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,p-redis,,
semi_semantic,1.1.0,None,https://rubygems.org/gems/semi_semantic/versions/1.1.0,Apache 2.0,New in 1.5,p-redis,,
net-ssh,2.9.2,2.2.1,https://rubygems.org/gems/net-ssh/versions/2.9.2,MIT,Version Changed,p-redis,,https://github.com/net-ssh/net-ssh
json,1.4.0,1.4,https://rubygems.org/gems/json/versions/1.4.0,N/A,Version Changed,p-redis,https://flori.github.com/json/,https://github.com/flori/json
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,RUBY,No change,p-redis,,
netrc,0.10.3,None,https://rubygems.org/gems/netrc/versions/0.10.3,MIT,New in 1.5,p-redis,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,p-redis,,
nokogiri,1.6.6.2,1.4.4,https://rubygems.org/gems/nokogiri/versions/1.6.6.2,MIT,Version Changed,p-redis,,https://github.com/sparklemotion/nokogiri
rubyzip,1.1.7,1.1,https://rubygems.org/gems/rubyzip/versions/1.1.7,BSD 2-Clause,Version Changed,p-redis,,https://github.com/rubyzip/rubyzip
open4,1.3.4,1.3.4,https://github.com/ahoward/open4,Ruby License,No change,p-redis,,
bosh_cli,1.3016.0,None,https://rubygems.org/gems/bosh_cli,Apache 2.0,New in 1.5,p-redis,,
mini_portile,0.6.0,0.6.0,https://github.com/flavorjones/mini_portile,MIT,No change,p-redis,,
domain_name,0.5.0,None,https://rubygems.org/gems/domain_name/versions/0.5.0,bsd,New in 1.5,p-redis,https://github.com/knu/ruby-domain_name/blob/master/LICENSE.txt,
net-ssh,2.1.3,2.1.3,https://github.com/net-ssh/net-ssh,MIT,No change,p-redis,,
aws-sdk,2.1.7,1.44.0,https://rubygems.org/gems/aws-sdk,Apache 2.0,Version Changed,p-redis,,https://github.com/aws/aws-sdk-core-ruby
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,p-redis,,
inflecto,0.0.2,0.0.2,https://github.com/mbj/inflecto,MIT,No change,p-redis,,
rake,10.4.2,10.3.2,https://rubygems.org/gems/rake,MIT,Version Changed,p-redis,,https://github.com/ruby/rake
poltergeist,1.6.0,1.5.1,https://rubygems.org/gems/poltergeist/versions/1.6.0,MIT,Version Changed,p-redis,,https://github.com/teampoltergeist/poltergeist
cliver,0.3.1,0.3.1,https://github.com/yaauie/cliver,MIT,No change,p-redis,,
rspec_junit_formatter,0.2.3,0.2.0,https://rubygems.org/gems/rspec_junit_formatter/versions/0.2.3,MIT,Version Changed,p-redis,,https://github.com/sj26/rspec_junit_formatter
ipaddress,0.8.0,0.8.0,https://github.com/bluemonk/ipaddress,MIT,No change,p-redis,,
bosh_cli,1.2534.0,None,https://rubygems.org/gems/bosh_cli/versions/1.2534.0,Apache 2.0,New in 1.5,p-redis,,
capybara,2.4.4,2.4.4,https://github.com/jnicklas/capybara,MIT,No change,p-redis,,
capybara-webkit,1.6.0,1.3.1,https://rubygems.org/gems/capybara-webkit,MIT,Version Changed,p-redis,,https://github.com/thoughtbot/capybara-webkit
cf-uaa-lib,3.1.0,None,https://rubygems.org/gems/cf-uaa-lib/versions/3.1.0,Apache 2.0,New in 1.5,p-redis,,
logging,1.8.2,1.5.0,https://rubygems.org/gems/logging/versions/1.8.2,N/A,Version Changed,p-redis,https://github.com/TwP/logging,https://github.com/TwP/logging
ci_reporter,2.0.0,2.0.0,https://github.com/ci-reporter/ci_reporter,MIT,No change,p-redis,,
faraday,0.9.1,0.9.0,https://rubygems.org/gems/faraday,MIT,Version Changed,p-redis,,https://github.com/lostisland/faraday
faraday_middleware,0.10.0,0.9.1,https://rubygems.org/gems/faraday_middleware,MIT,Version Changed,p-redis,,https://github.com/lostisland/faraday_middleware
json_pure,1.7.0,1.7,https://rubygems.org/gems/json_pure/versions/1.7.0,N/A,Version Changed,p-redis,https://flori.github.com/json,https://github.com/flori/json
terminal-table,1.4.3,1.4.3,https://github.com/tj/terminal-table,MIT,No change,p-redis,,
nokogiri,1.3.3,1.3.3,https://github.com/sparklemotion/nokogiri,MIT,No change,p-redis,,
httparty,0.13.5,0.7.3,https://rubygems.org/gems/httparty,MIT,Version Changed,p-redis,,https://github.com/jnunemaker/httparty
httmultiparty,0.3.16,0.3.16,https://github.com/jwagener/httmultiparty,MIT,No change,p-redis,,
rspec-support,3.1.2,3.1.2,https://github.com/rspec/rspec-support,MIT,No change,p-redis,,
highline,1.6.2,1.6.2,https://rubygems.org/gems/highline,RUBY,No change,p-redis,,
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,p-redis,,
nokogiri,1.6.6.2,1.4.4,https://rubygems.org/gems/nokogiri,MIT,Version Changed,p-redis,,https://github.com/sparklemotion/nokogiri
poltergeist,1.6.0,1.5.1,https://rubygems.org/gems/poltergeist,MIT,Version Changed,p-redis,,https://github.com/teampoltergeist/poltergeist
rspec,3.1.0,3.1.0,https://github.com/rspec/rspec,MIT,No change,p-redis,,
rspec_junit_formatter,0.2.3,0.2.0,https://rubygems.org/gems/rspec_junit_formatter,MIT,Version Changed,p-redis,,https://github.com/sj26/rspec_junit_formatter
rack-test,0.5.4,0.5.4,https://github.com/brynary/rack-test,MIT,No change,p-redis,,
xpath,2.0.0,2.0.0,https://github.com/jnicklas/xpath,MIT,No change,p-redis,,
pry,0.10.1,0.10.1,https://github.com/pry/pry,MIT,No change,p-redis,,
coderay,1.1.0,1.1.0,https://github.com/rubychan/coderay,MIT,No change,p-redis,,
rack,1.6.4,1.0.0,https://rubygems.org/gems/rack/versions/1.6.4,MIT,Version Changed,p-redis,,https://github.com/rack/rack
rake,10.3.2,10.3.2,https://github.com/ruby/rake,MIT,No change,p-redis,,
rest-client,1.8.0,None,https://rubygems.org/gems/rest-client/versions/1.8.0,MIT,New in 1.5,p-redis,,
http-cookie,1.0.2,None,https://rubygems.org/gems/http-cookie/versions/1.0.2,MIT,New in 1.5,p-redis,,
rspec,3.1.0,3.1.0,https://github.com/rspec/rspec,MIT,No change,p-redis,,
progressbar,0.9.0,0.9.0,https://github.com/peleteiro/progressbar,RUBY,No change,p-redis,,
rspec-support,3.1.0,3.1.0,https://github.com/rspec/rspec-support,MIT,No change,p-redis,,
rspec-core,3.1.0,3.1.0,https://github.com/rspec/rspec-core,MIT,No change,p-redis,,
rspec-expectations,3.1.0,3.1.0,https://github.com/rspec/rspec-expectations,MIT,No change,p-redis,,
rspec-mocks,3.1.3,3.1.3,https://github.com/rspec/rspec-mocks,MIT,No change,p-redis,,
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,p-redis,,
multi_json,1.0.0,1.1,https://rubygems.org/gems/multi_json/versions/1.0.0,MIT,Version Changed,p-redis,https://github.com/intridea/multi_json/blob/master/LICENSE.md,https://github.com/intridea/multi_json
