name,1.5version,1.4version,URL,license,Delta Information,repo_name,PCF1.5_github_url,PCF1.4_url
mime-types,2.6.1,1.16,https://rubygems.org/gems/mime-types,MIT,Version Changed,p-neo4j,,,,,
multi_json,1.1.0,1.1,https://rubygems.org/gems/multi_json/versions/1.1.0,MIT,Version Changed,p-neo4j,https://github.com/intridea/multi_json/blob/master/LICENSE.md,,,mark,
diffy,3.0.7,None,https://rubygems.org/gems/diffy,MIT,New in 1.5,p-neo4j,,
cliver,0.3.2,0.3.2,https://github.com/yaauie/cliver,MIT,No change,p-neo4j,,
nokogiri,1.6.6.2,1.4.4,https://rubygems.org/gems/nokogiri,MIT,Version Changed,p-neo4j,,,,,
diff-lcs,1.2.5,1.2.5,https://github.com/halostatue/diff-lcs,MIT,No change,p-neo4j,,
diffy,3.0.7,None,https://rubygems.org/gems/diffy/versions/3.0.7,MIT,New in 1.5,p-neo4j,,
domain_name,0.5.24,None,https://rubygems.org/gems/domain_name/versions/0.5.24,BSD + MPL 1.1/GPL 2.0/LGPL 2.1,New in 1.5,p-neo4j,,
open4,1.3.4,1.3.4,https://github.com/ahoward/open4,Ruby License,No change,p-neo4j,,
thor,0.19.1,0.19.1,https://github.com/erikhuda/thor,MIT,No change,p-neo4j,,
excon,0.45.3,0.42.1,https://rubygems.org/gems/excon/versions/0.45.3,MIT,Version Changed,p-neo4j,,,,,
rspec-core,3.3.2,3.1.0,https://rubygems.org/gems/rspec-core,MIT,Version Changed,p-neo4j,,,,,
faraday,0.9.1,0.9.0,https://rubygems.org/gems/faraday/versions/0.9.1,MIT,Version Changed,p-neo4j,,,,,
builder,3.2.2,3.2.2,https://github.com/jimweirich/builder,MIT,No change,p-neo4j,,
net-ssh,2.2.1,2.2.1,https://github.com/net-ssh/net-ssh,MIT,No change,p-neo4j,,
rack,1.0.0,1.0.0,https://github.com/rack/rack,MIT,No change,p-neo4j,,
multipart-post,1.2.0,1.2,https://rubygems.org/gems/multipart-post/versions/1.2.0,MIT,Version Changed,p-neo4j,,,,mark,
aws-sdk,2.1.7,1.44.0,https://rubygems.org/gems/aws-sdk,Apache 2.0,Version Changed,p-neo4j,,,,,
faraday_middleware,0.9.1,0.9.1,https://github.com/lostisland/faraday_middleware,MIT,No change,p-neo4j,,
fog,1.27.0,1.23.0,https://rubygems.org/gems/fog/versions/1.27.0,MIT,Version Changed,p-neo4j,,,,,
fog-atmos,0.1.0,None,https://rubygems.org/gems/fog-atmos,MIT,New in 1.5,p-neo4j,,
xpath,2.0.0,2.0.0,https://github.com/jnicklas/xpath,MIT,No change,p-neo4j,,
fog-brightbox,0.4.0,0.7.1,https://rubygems.org/gems/fog-brightbox/versions/0.4.0,MIT,Version Changed,p-neo4j,,,,,
fog-core,1.27.3,1.23,https://rubygems.org/gems/fog-core/versions/1.27.3,MIT,Version Changed,p-neo4j,,,,,
nokogiri,1.4.4,1.4.4,https://github.com/sparklemotion/nokogiri,MIT,No change,p-neo4j,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,p-neo4j,,,,,
fog-ecloud,0.3.0,None,https://rubygems.org/gems/fog-ecloud,MIT,New in 1.5,p-neo4j,,
fog-profitbricks,0.0.3,None,https://rubygems.org/gems/fog-profitbricks,MIT,New in 1.5,p-neo4j,,
rack,1.0.0,1.0.0,https://github.com/rack/rack,MIT,No change,p-neo4j,,
fog-radosgw,0.0.2,None,https://rubygems.org/gems/fog-radosgw/versions/0.0.2,MIT,New in 1.5,p-neo4j,,
fog-sakuracloud,0.0.4,None,https://rubygems.org/gems/fog-sakuracloud/versions/0.0.4,MIT,New in 1.5,p-neo4j,,
fog-serverlove,0.1.2,None,https://rubygems.org/gems/fog-serverlove,MIT,New in 1.5,p-neo4j,,
unf_ext,0.0.7.1,None,https://rubygems.org/gems/unf_ext/versions/0.0.7.1,MIT,New in 1.5,p-neo4j,,
fog-softlayer,0.4.7,0.3.25,https://rubygems.org/gems/fog-softlayer,MIT,Version Changed,p-neo4j,,,,,
fog-storm_on_demand,0.1.1,None,https://rubygems.org/gems/fog-storm_on_demand,MIT,New in 1.5,p-neo4j,,
fog-terremark,0.1.0,None,https://rubygems.org/gems/fog-terremark,MIT,New in 1.5,p-neo4j,,
fog-aws,0.7.3,None,https://rubygems.org/gems/fog-aws,MIT,New in 1.5,p-neo4j,,
fog-vmfusion,0.1.0,None,https://rubygems.org/gems/fog-vmfusion,MIT,New in 1.5,p-neo4j,,
netaddr,1.5.0,1.5.0,http://www.ruby-doc.org/gems/docs/n/netaddr-1.5.0/NetAddr.html,RUBY,No change,p-neo4j,,
fog-voxel,0.1.0,None,https://rubygems.org/gems/fog-voxel,MIT,New in 1.5,p-neo4j,,
fog-xml,0.1.1,None,https://rubygems.org/gems/fog-xml/versions/0.1.1,MIT,New in 1.5,p-neo4j,,
nokogiri,1.5.11,1.5.11,https://github.com/sparklemotion/nokogiri,MIT,No change,p-neo4j,,
fog-atmos,0.1.0,None,https://rubygems.org/gems/fog-atmos/versions/0.1.0,MIT,New in 1.5,p-neo4j,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-neo4j,,,,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,p-neo4j,,
fog-aws,0.4.0,None,https://rubygems.org/gems/fog-aws/versions/0.4.0,MIT,New in 1.5,p-neo4j,,
fog-core,1.27.0,1.23,https://rubygems.org/gems/fog-core/versions/1.27.0,MIT,Version Changed,p-neo4j,,,,,
fog-json,1.0.0,1.0.0,https://github.com/fog/fog-json,MIT,No change,p-neo4j,,
fog-xml,0.1.0,None,https://rubygems.org/gems/fog-xml/versions/0.1.0,MIT,New in 1.5,p-neo4j,,
unf,0.0.5,None,https://rubygems.org/gems/unf/versions/0.0.5,bsd,New in 1.5,p-neo4j,https://github.com/knu/ruby-unf/blob/master/LICENSE,
fog-brightbox,0.7.1,0.7.1,https://rubygems.org/gems/fog-brightbox,MIT,No change,p-neo4j,,
fog-core,1.22.0,1.23,https://rubygems.org/gems/fog-core/versions/1.22.0,MIT,Version Changed,p-neo4j,,,,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,p-neo4j,,,,,
fog-core,1.30.0,1.23,https://rubygems.org/gems/fog-core/versions/1.30.0,MIT,Version Changed,p-neo4j,,,,,
builder,3.2.2,3.2.2,https://github.com/jimweirich/builder,MIT,No change,p-neo4j,,
excon,0.45.0,0.42.1,https://rubygems.org/gems/excon/versions/0.45.0,MIT,Version Changed,p-neo4j,,,,,
fission,0.5.0,None,https://rubygems.org/gems/fission/versions/0.5.0,MIT,New in 1.5,p-neo4j,https://github.com/thbishop/fission/blob/master/LICENSE,
faraday,0.7.4,0.7.4,https://github.com/lostisland/faraday,MIT,No change,p-neo4j,,
CFPropertyList,2.2.0,None,https://rubygems.org/gems/CFPropertyList/versions/2.2.0,MIT,New in 1.5,p-neo4j,https://github.com/ckruse/CFPropertyList/blob/master/LICENSE,
mime-types,2.6.1,1.16,https://rubygems.org/gems/mime-types,MIT,Version Changed,p-neo4j,,,,,
net-scp,1.1.0,1.1.0,https://github.com/net-ssh/net-scp,MIT,No change,p-neo4j,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-neo4j,,,,,
fog-ecloud,0.1.3,None,https://rubygems.org/gems/fog-ecloud/versions/0.1.3,MIT,New in 1.5,p-neo4j,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,p-neo4j,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json/versions/1.0.2,MIT,Version Changed,p-neo4j,,,,,
multi_json,1.10.0,1.1,https://rubygems.org/gems/multi_json/versions/1.10.0,MIT,Version Changed,p-neo4j,,,,,
fog-profitbricks,0.0.3,None,https://rubygems.org/gems/fog-profitbricks/versions/0.0.3,MIT,New in 1.5,p-neo4j,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-neo4j,,,,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,p-neo4j,,
nokogiri,1.6.6.2,1.4.4,https://rubygems.org/gems/nokogiri,MIT,Version Changed,p-neo4j,,,,,
fog-radosgw,0.0.4,None,https://rubygems.org/gems/fog-radosgw/versions/0.0.4,MIT,New in 1.5,p-neo4j,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,p-neo4j,,,,,
fog-core,1.21.0,1.23,https://rubygems.org/gems/fog-core/versions/1.21.0,MIT,Version Changed,p-neo4j,,,,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-neo4j,,,,,
fog-sakuracloud,1.0.1,None,https://rubygems.org/gems/fog-sakuracloud/versions/1.0.1,MIT,New in 1.5,p-neo4j,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,p-neo4j,,,,,
fog-serverlove,0.1.2,None,https://rubygems.org/gems/fog-serverlove/versions/0.1.2,MIT,New in 1.5,p-neo4j,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-neo4j,,,,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,p-neo4j,,,,,
fog-softlayer,0.4.6,0.3.25,https://rubygems.org/gems/fog-softlayer/versions/0.4.6,MIT,Version Changed,p-neo4j,,,,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-neo4j,,,,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-neo4j,,,,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,p-neo4j,,,,,
ipaddress,0.5.0,0.5,https://rubygems.org/gems/ipaddress/versions/0.5.0,MIT,Version Changed,p-neo4j,https://github.com/bluemonk/ipaddress/blob/master/LICENSE.txt,,,mark,
fog-storm_on_demand,0.1.1,None,https://rubygems.org/gems/fog-storm_on_demand/versions/0.1.1,MIT,New in 1.5,p-neo4j,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-neo4j,,,,,
fog-terremark,0.1.0,None,https://rubygems.org/gems/fog-terremark/versions/0.1.0,MIT,New in 1.5,p-neo4j,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,p-neo4j,,,,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,p-neo4j,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-neo4j,,,,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,p-neo4j,,
fog-vmfusion,0.1.0,None,https://rubygems.org/gems/fog-vmfusion/versions/0.1.0,MIT,New in 1.5,p-neo4j,,
inflecto,0.0.2,0.0.2,https://github.com/mbj/inflecto,MIT,No change,p-neo4j,,
ipaddress,0.8.0,0.8.0,https://github.com/bluemonk/ipaddress,MIT,No change,p-neo4j,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,p-neo4j,,
fog-voxel,0.1.0,None,https://rubygems.org/gems/fog-voxel/versions/0.1.0,MIT,New in 1.5,p-neo4j,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-neo4j,,,,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-neo4j,,,,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml/versions/0.1.2,MIT,New in 1.5,p-neo4j,,
fog-core,1.32.0,1.23,https://rubygems.org/gems/fog-core,MIT,Version Changed,p-neo4j,,,,,
nokogiri,1.5.11,1.5.11,https://github.com/sparklemotion/nokogiri,MIT,No change,p-neo4j,,
highline,1.6.21,1.6.21,https://rubygems.org/gems/highline,RUBY,No change,p-neo4j,,
httmultiparty,0.3.16,0.3.16,https://github.com/jwagener/httmultiparty,MIT,No change,p-neo4j,,
net-ssh,2.1.3,2.1.3,https://github.com/net-ssh/net-ssh,MIT,No change,p-neo4j,,
mimemagic,0.3.0,0.2.1,https://rubygems.org/gems/mimemagic,MIT,Version Changed,p-neo4j,,,,,
multipart-post,2.0.0,2.0.0,https://github.com/nicksieger/multipart-post,MIT,No change,p-neo4j,,
http-cookie,1.0.2,None,https://rubygems.org/gems/http-cookie/versions/1.0.2,MIT,New in 1.5,p-neo4j,,
httparty,0.13.5,0.7.3,https://rubygems.org/gems/httparty/versions/0.13.5,MIT,Version Changed,p-neo4j,,,,,
formatador,0.2.0,0.2,https://rubygems.org/gems/formatador/versions/0.2.0,MIT,Version Changed,p-neo4j,https://github.com/geemus/formatador/blob/master/LICENSE.md,,,mark,
json,1.8.0,1.4,https://rubygems.org/gems/json/versions/1.8.0,Ruby,Version Changed,p-neo4j,,,,,
multi_xml,0.5.2,0.5.2,https://github.com/sferik/multi_xml,MIT,No change,p-neo4j,,
json,1.8.3,1.4,https://rubygems.org/gems/json/versions/1.8.3,Ruby,Version Changed,p-neo4j,,,,,
httpclient,2.4.0,2.4.0,https://github.com/nahi/httpclient,RUBY,No change,p-neo4j,,
json_pure,1.8.2,1.7,https://rubygems.org/gems/json_pure/versions/1.8.2,Ruby,Version Changed,p-neo4j,,,,,
multi_json,1.8.4,1.8.4,https://github.com/intridea/multi_json,MIT,No change,p-neo4j,,
mime-types,2.6.1,1.16,https://rubygems.org/gems/mime-types/versions/2.6.1,MIT,Version Changed,p-neo4j,,,,,
mimemagic,0.3.0,0.2.1,https://rubygems.org/gems/mimemagic/versions/0.3.0,MIT,Version Changed,p-neo4j,,,,,
mini_portile,0.6.2,0.6.1,https://rubygems.org/gems/mini_portile/versions/0.6.2,MIT,Version Changed,p-neo4j,,,,,
multi_json,1.11.1,1.1,https://rubygems.org/gems/multi_json/versions/1.11.1,MIT,Version Changed,p-neo4j,,,,,
multi_xml,0.5.5,0.5.5,https://github.com/sferik/multi_xml,MIT,No change,p-neo4j,,
unf_ext,0.0.7.1,None,https://rubygems.org/gems/unf_ext,MIT,New in 1.5,p-neo4j,,
unf,0.1.4,None,https://rubygems.org/gems/unf/versions/0.1.4,2-clause BSDL,New in 1.5,p-neo4j,,
json_pure,1.7.0,1.7,https://rubygems.org/gems/json_pure/versions/1.7.0,N/A,Version Changed,p-neo4j,https://flori.github.com/json,https://github.com/flori/json,Ruby License,mark,
thor,0.19.1,0.19.1,https://github.com/erikhuda/thor,MIT,No change,p-neo4j,,
semi_semantic,1.1.0,None,https://rubygems.org/gems/semi_semantic/versions/1.1.0,Apache 2.0,New in 1.5,p-neo4j,,
rubyzip,1.1.7,1.1,https://rubygems.org/gems/rubyzip/versions/1.1.7,BSD 2-Clause,Version Changed,p-neo4j,,,,,
net-scp,1.1.2,1.1.2,https://github.com/net-ssh/net-scp,MIT,No change,p-neo4j,,
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,RUBY,No change,p-neo4j,,
net-ssh,2.9.2,2.2.1,https://rubygems.org/gems/net-ssh/versions/2.9.2,MIT,Version Changed,p-neo4j,,,,,
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,p-neo4j,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,p-neo4j,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,p-neo4j,,
fission,0.5.0,None,https://rubygems.org/gems/fission,MIT,New in 1.5,p-neo4j,https://github.com/thbishop/fission/blob/master/LICENSE,
formatador,0.2.5,0.2.5,https://github.com/geemus/formatador,MIT,No change,p-neo4j,,
rspec_junit_formatter,0.2.3,0.2.0,https://rubygems.org/gems/rspec_junit_formatter/versions/0.2.3,MIT,Version Changed,p-neo4j,,,,,
nokogiri,1.6.6.2,1.4.4,https://rubygems.org/gems/nokogiri/versions/1.6.6.2,MIT,Version Changed,p-neo4j,,,,,
domain_name,0.5.0,None,https://rubygems.org/gems/domain_name/versions/0.5.0,bsd,New in 1.5,p-neo4j,https://github.com/knu/ruby-domain_name/blob/master/LICENSE.txt,
mini_portile,0.6.0,0.6.0,https://github.com/flavorjones/mini_portile,MIT,No change,p-neo4j,,
netrc,0.10.3,None,https://rubygems.org/gems/netrc/versions/0.10.3,MIT,New in 1.5,p-neo4j,,
open4,1.3.4,1.3.4,https://github.com/ahoward/open4,Ruby License,No change,p-neo4j,,
ipaddress,0.8.0,0.8.0,https://github.com/bluemonk/ipaddress,MIT,No change,p-neo4j,,
inflecto,0.0.2,0.0.2,https://github.com/mbj/inflecto,MIT,No change,p-neo4j,,
rspec-support,3.3.0,3.1.0,https://rubygems.org/gems/rspec-support/versions/3.3.0,MIT,Version Changed,p-neo4j,,,,,
aws-sdk,2.1.7,1.44.0,https://rubygems.org/gems/aws-sdk,Apache 2.0,Version Changed,p-neo4j,,,,,
bosh_cli,1.3016.0,None,https://rubygems.org/gems/bosh_cli,Apache 2.0,New in 1.5,p-neo4j,,
rake,10.4.2,10.3.2,https://rubygems.org/gems/rake,MIT,Version Changed,p-neo4j,,,,,
poltergeist,1.6.0,1.5.1,https://rubygems.org/gems/poltergeist/versions/1.6.0,MIT,Version Changed,p-neo4j,,,,,
cliver,0.3.1,0.3.1,https://github.com/yaauie/cliver,MIT,No change,p-neo4j,,
bosh_cli,1.2534.0,None,https://rubygems.org/gems/bosh_cli/versions/1.2534.0,Apache 2.0,New in 1.5,p-neo4j,,
capybara,2.4.4,2.4.4,https://github.com/jnicklas/capybara,MIT,No change,p-neo4j,,
capybara-webkit,1.6.0,1.3.1,https://rubygems.org/gems/capybara-webkit,MIT,Version Changed,p-neo4j,,,,,
cf-uaa-lib,3.1.0,None,https://rubygems.org/gems/cf-uaa-lib/versions/3.1.0,Apache 2.0,New in 1.5,p-neo4j,,
ci_reporter,2.0.0,2.0.0,https://github.com/ci-reporter/ci_reporter,MIT,No change,p-neo4j,,
faraday,0.9.1,0.9.0,https://rubygems.org/gems/faraday,MIT,Version Changed,p-neo4j,,,,,
faraday_middleware,0.10.0,0.9.1,https://rubygems.org/gems/faraday_middleware,MIT,Version Changed,p-neo4j,,,,,
terminal-table,1.4.5,1.4.5,https://github.com/tj/terminal-table,MIT,No change,p-neo4j,,
terminal-table,1.4.3,1.4.3,https://github.com/tj/terminal-table,MIT,No change,p-neo4j,,
logging,1.8.2,1.8.2,https://github.com/TwP/logging,MIT,No change,p-neo4j,,
xpath,2.0.0,2.0.0,https://github.com/jnicklas/xpath,MIT,No change,p-neo4j,,
httparty,0.13.5,0.7.3,https://rubygems.org/gems/httparty,MIT,Version Changed,p-neo4j,,,,,
rack-test,0.5.4,0.5.4,https://github.com/brynary/rack-test,MIT,No change,p-neo4j,,
rspec-support,3.3.0,3.1.0,https://rubygems.org/gems/rspec-support/versions/3.3.0,MIT,Version Changed,p-neo4j,,,,,
httmultiparty,0.3.16,0.3.16,https://github.com/jwagener/httmultiparty,MIT,No change,p-neo4j,,
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,p-neo4j,,
nokogiri,1.6.6.2,1.4.4,https://rubygems.org/gems/nokogiri,MIT,Version Changed,p-neo4j,,,,,
nokogiri,1.3.3,1.3.3,https://github.com/sparklemotion/nokogiri,MIT,No change,p-neo4j,,
poltergeist,1.6.0,1.5.1,https://rubygems.org/gems/poltergeist,MIT,Version Changed,p-neo4j,,,,,
progressbar,0.9.0,0.9.0,https://github.com/peleteiro/progressbar,RUBY,No change,p-neo4j,,
rspec,3.1.0,3.1.0,https://github.com/rspec/rspec,MIT,No change,p-neo4j,,
rspec_junit_formatter,0.2.3,0.2.0,https://rubygems.org/gems/rspec_junit_formatter,MIT,Version Changed,p-neo4j,,,,,
rack,1.6.1,1.0.0,https://rubygems.org/gems/rack/versions/1.6.1,MIT,Version Changed,p-neo4j,,,,,
rake,10.4.2,10.3.2,https://rubygems.org/gems/rake/versions/10.4.2,MIT,Version Changed,p-neo4j,,,,,
rest-client,1.8.0,None,https://rubygems.org/gems/rest-client/versions/1.8.0,MIT,New in 1.5,p-neo4j,,
http-cookie,1.0.2,None,https://rubygems.org/gems/http-cookie/versions/1.0.2,MIT,New in 1.5,p-neo4j,,
rspec,3.3.0,3.1,https://rubygems.org/gems/rspec/versions/3.3.0,MIT,Version Changed,p-neo4j,,,,,
rspec-core,3.3.0,3.1.0,https://rubygems.org/gems/rspec-core/versions/3.3.0,MIT,Version Changed,p-neo4j,,,,,
multi_json,1.0.0,1.1,https://rubygems.org/gems/multi_json/versions/1.0.0,MIT,Version Changed,p-neo4j,https://github.com/intridea/multi_json/blob/master/LICENSE.md,,,,
rspec-expectations,3.3.0,3.1.0,https://rubygems.org/gems/rspec-expectations/versions/3.3.0,MIT,Version Changed,p-neo4j,,,,,
capybara,2.1.0,2.4.4,https://rubygems.org/gems/capybara/versions/2.1.0,MIT,Version Changed,p-neo4j,https://github.com/jnicklas/capybara/blob/master/License.txt,,,,
builder,2.1.2,2.1.2,https://github.com/jimweirich/builder,MIT,No change,p-neo4j,,
rspec-mocks,3.3.0,3.1.0,https://rubygems.org/gems/rspec-mocks/versions/3.3.0,MIT,Version Changed,p-neo4j,,,,,
pipeline,0.0.9,0.1.0,https://rubygems.org/gems/pipeline,MIT,Version Changed,p-neo4j,https://github.com/dtsato/pipeline/blob/master/LICENSE,,,,
rspec-mocks,3.3.0,3.1.0,https://rubygems.org/gems/rspec-mocks/versions/3.3.0,MIT,Version Changed,p-neo4j,,,,,
rspec-support,3.3.0,3.1.0,https://rubygems.org/gems/rspec-support/versions/3.3.0,MIT,Version Changed,p-neo4j,,,,,
rspec-expectations,3.3.0,3.1.0,https://rubygems.org/gems/rspec-expectations/versions/3.3.0,MIT,Version Changed,p-neo4j,,,,,
rspec-support,3.3.0,3.1.0,https://rubygems.org/gems/rspec-support/versions/3.3.0,MIT,Version Changed,p-neo4j,,,,,
rspec-core,3.3.0,3.1.0,https://rubygems.org/gems/rspec-core/versions/3.3.0,MIT,Version Changed,p-neo4j,,,,,
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,p-neo4j,,
mime-types,2.6.1,1.16,https://rubygems.org/gems/mime-types,MIT,Version Changed,p-neo4j,,,,,
netrc,0.10.3,None,https://rubygems.org/gems/netrc,MIT,New in 1.5,p-neo4j,,
rack-test,0.6.3,0.5.4,https://rubygems.org/gems/rack-test/versions/0.6.3,N/A,Version Changed,p-neo4j,https://github.com/brynary/rack-test,https://github.com/brynary/rack-test,MIT,,
rubyzip,1.1.0,1.1,https://rubygems.org/gems/rubyzip/versions/1.1.0,N/A,Version Changed,p-neo4j,https://github.com/rubyzip/rubyzip,https://github.com/rubyzip/rubyzip,Ruby License,mark,
websocket-driver,0.2.0,0.2.0,https://github.com/faye/websocket-driver-ruby,MIT,No change,p-neo4j,,
