name,1.5version,1.4version,URL,license,Delta Information,repo_name,PCF1.5_github_url,PCF1.4_url
builder,3.2.2,3.2.2,https://github.com/jimweirich/builder,MIT,No change,console-release,,
excon,0.44.2,0.25.3,https://rubygems.org/gems/excon/versions/0.44.2,MIT,Version Changed,console-release,,,,,
inflecto,0.0.2,None,https://rubygems.org/gems/inflecto/versions/0.0.2,MIT,New in 1.5,console-release,https://github.com/mbj/inflecto/blob/master/LICENSE,
fission,0.5.0,None,https://rubygems.org/gems/fission,MIT,New in 1.5,console-release,https://github.com/thbishop/fission/blob/master/LICENSE,
formatador,0.2.5,0.2.5,https://github.com/geemus/formatador,MIT,No change,console-release,,
fog,1.27.0,1.14.0,https://rubygems.org/gems/fog/versions/1.27.0,MIT,Version Changed,console-release,,,,,
fog-atmos,0.1.0,None,https://rubygems.org/gems/fog-atmos,MIT,New in 1.5,console-release,,
fog-core,1.27.3,None,https://rubygems.org/gems/fog-core/versions/1.27.3,MIT,New in 1.5,console-release,,
fog-ecloud,0.3.0,None,https://rubygems.org/gems/fog-ecloud,MIT,New in 1.5,console-release,,
fog-brightbox,0.4.0,None,https://rubygems.org/gems/fog-brightbox/versions/0.4.0,MIT,New in 1.5,console-release,,
fog-json,1.0.2,None,https://rubygems.org/gems/fog-json,MIT,New in 1.5,console-release,,
semi_semantic,1.1.0,None,https://rubygems.org/gems/semi_semantic/versions/1.1.0,Apache 2.0,New in 1.5,console-release,,
mini_portile,0.6.0,0.6.0,https://github.com/flavorjones/mini_portile,MIT,No change,console-release,,
nokogiri,1.6.6.2,1.6.3.1,https://rubygems.org/gems/nokogiri/versions/1.6.6.2,MIT,Version Changed,console-release,,,,,
fog-radosgw,0.0.2,None,https://rubygems.org/gems/fog-radosgw/versions/0.0.2,MIT,New in 1.5,console-release,,
fog-profitbricks,0.0.3,None,https://rubygems.org/gems/fog-profitbricks,MIT,New in 1.5,console-release,,
fog-sakuracloud,0.0.4,None,https://rubygems.org/gems/fog-sakuracloud/versions/0.0.4,MIT,New in 1.5,console-release,,
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,console-release,,
multi_json,1.1.0,1,https://rubygems.org/gems/multi_json/versions/1.1.0,MIT,Version Changed,console-release,https://github.com/intridea/multi_json/blob/master/LICENSE.md,,,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,console-release,,
fog-softlayer,0.4.7,None,https://rubygems.org/gems/fog-softlayer,MIT,New in 1.5,console-release,,
fog-serverlove,0.1.2,None,https://rubygems.org/gems/fog-serverlove,MIT,New in 1.5,console-release,,
fog-storm_on_demand,0.1.1,None,https://rubygems.org/gems/fog-storm_on_demand,MIT,New in 1.5,console-release,,
fog-terremark,0.1.0,None,https://rubygems.org/gems/fog-terremark,MIT,New in 1.5,console-release,,
fog-voxel,0.1.0,None,https://rubygems.org/gems/fog-voxel,MIT,New in 1.5,console-release,,
fog-vmfusion,0.1.0,None,https://rubygems.org/gems/fog-vmfusion,MIT,New in 1.5,console-release,,
fog-xml,0.1.1,None,https://rubygems.org/gems/fog-xml/versions/0.1.1,MIT,New in 1.5,console-release,,
nokogiri,1.5.11,1.6.3.1,https://rubygems.org/gems/nokogiri/versions/1.5.11,MIT,Version Changed,console-release,,,,,
fog-atmos,0.1.0,None,https://rubygems.org/gems/fog-atmos/versions/0.1.0,MIT,New in 1.5,console-release,,
fog-aws,0.7.3,None,https://rubygems.org/gems/fog-aws,MIT,New in 1.5,console-release,,
fog-core,1.32.0,None,https://rubygems.org/gems/fog-core,MIT,New in 1.5,console-release,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,console-release,,
fog-aws,0.1.0,None,https://rubygems.org/gems/fog-aws/versions/0.1.0,MIT,New in 1.5,console-release,,
net-ssh,2.9.2,2.6.5,https://rubygems.org/gems/net-ssh/versions/2.9.2,MIT,Version Changed,console-release,,,,,
fog-core,1.27.0,None,https://rubygems.org/gems/fog-core/versions/1.27.0,MIT,New in 1.5,console-release,,
fog-json,1.0.0,None,https://rubygems.org/gems/fog-json/versions/1.0.0,MIT,New in 1.5,console-release,,
fog-xml,0.1.0,None,https://rubygems.org/gems/fog-xml/versions/0.1.0,MIT,New in 1.5,console-release,,
fission,0.5.0,None,https://rubygems.org/gems/fission/versions/0.5.0,MIT,New in 1.5,console-release,https://github.com/thbishop/fission/blob/master/LICENSE,
net-ssh,2.2.1,2.2.1,https://github.com/net-ssh/net-ssh,MIT,No change,console-release,,
fog-brightbox,0.7.1,None,https://rubygems.org/gems/fog-brightbox/versions/0.7.1,MIT,New in 1.5,console-release,,
fog-json,1.0.2,None,https://rubygems.org/gems/fog-json,MIT,New in 1.5,console-release,,
fog-core,1.22.0,None,https://rubygems.org/gems/fog-core/versions/1.22.0,MIT,New in 1.5,console-release,,
fog-core,1.28.0,None,https://rubygems.org/gems/fog-core/versions/1.28.0,MIT,New in 1.5,console-release,,
excon,0.38.0,0.25.3,https://rubygems.org/gems/excon/versions/0.38.0,MIT,Version Changed,console-release,,,,,
builder,3.2.2,3.2.2,https://github.com/jimweirich/builder,MIT,No change,console-release,,
mime-types,2.6.1,2.3,https://rubygems.org/gems/mime-types,MIT,Version Changed,console-release,,,,,
net-scp,1.1.0,1.1.0,https://github.com/net-ssh/net-scp,MIT,No change,console-release,,
fog-ecloud,0.0.2,None,https://rubygems.org/gems/fog-ecloud/versions/0.0.2,MIT,New in 1.5,console-release,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,console-release,,
fog-core,1.32.0,None,https://rubygems.org/gems/fog-core,MIT,New in 1.5,console-release,,
fog-profitbricks,0.0.1,None,https://rubygems.org/gems/fog-profitbricks/versions/0.0.1,MIT,New in 1.5,console-release,,
fog-core,1.32.0,None,https://rubygems.org/gems/fog-core,MIT,New in 1.5,console-release,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,console-release,,
nokogiri,1.6.6.2,1.6.3.1,https://rubygems.org/gems/nokogiri,MIT,Version Changed,console-release,,,,,
fog-radosgw,0.0.3,None,https://rubygems.org/gems/fog-radosgw/versions/0.0.3,MIT,New in 1.5,console-release,,
fog-json,1.0.2,None,https://rubygems.org/gems/fog-json,MIT,New in 1.5,console-release,,
fog-core,1.21.0,None,https://rubygems.org/gems/fog-core/versions/1.21.0,MIT,New in 1.5,console-release,,
fog-json,1.0.0,None,https://rubygems.org/gems/fog-json/versions/1.0.0,MIT,New in 1.5,console-release,,
fog-sakuracloud,1.0.0,None,https://rubygems.org/gems/fog-sakuracloud/versions/1.0.0,MIT,New in 1.5,console-release,,
fog-core,1.32.0,None,https://rubygems.org/gems/fog-core,MIT,New in 1.5,console-release,,
fog-json,1.0.2,None,https://rubygems.org/gems/fog-json,MIT,New in 1.5,console-release,,
fog-serverlove,0.1.1,None,https://rubygems.org/gems/fog-serverlove/versions/0.1.1,MIT,New in 1.5,console-release,,
ipaddress,0.5.0,None,https://rubygems.org/gems/ipaddress/versions/0.5.0,MIT,New in 1.5,console-release,https://github.com/bluemonk/ipaddress/blob/master/LICENSE.txt,
fog-core,1.32.0,None,https://rubygems.org/gems/fog-core,MIT,New in 1.5,console-release,,
fog-json,1.0.2,None,https://rubygems.org/gems/fog-json,MIT,New in 1.5,console-release,,
fog-json,1.0.2,None,https://rubygems.org/gems/fog-json,MIT,New in 1.5,console-release,,
fog-core,1.32.0,None,https://rubygems.org/gems/fog-core,MIT,New in 1.5,console-release,,
fog-softlayer,0.4.1,None,https://rubygems.org/gems/fog-softlayer/versions/0.4.1,MIT,New in 1.5,console-release,,
fog-core,1.32.0,None,https://rubygems.org/gems/fog-core,MIT,New in 1.5,console-release,,
fog-storm_on_demand,0.1.0,None,https://rubygems.org/gems/fog-storm_on_demand/versions/0.1.0,MIT,New in 1.5,console-release,,
fog-json,1.0.2,None,https://rubygems.org/gems/fog-json,MIT,New in 1.5,console-release,,
fog-terremark,0.0.4,None,https://rubygems.org/gems/fog-terremark/versions/0.0.4,MIT,New in 1.5,console-release,,
ipaddress,0.8.0,None,https://rubygems.org/gems/ipaddress/versions/0.8.0,MIT,New in 1.5,console-release,https://github.com/bluemonk/ipaddress/blob/master/LICENSE.txt,
inflecto,0.0.2,None,https://rubygems.org/gems/inflecto/versions/0.0.2,MIT,New in 1.5,console-release,https://github.com/mbj/inflecto/blob/master/LICENSE,
fog-core,1.32.0,None,https://rubygems.org/gems/fog-core,MIT,New in 1.5,console-release,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,console-release,,
fog-vmfusion,0.0.1,None,https://rubygems.org/gems/fog-vmfusion/versions/0.0.1,MIT,New in 1.5,console-release,,
fog-xml,0.1.1,None,https://rubygems.org/gems/fog-xml/versions/0.1.1,MIT,New in 1.5,console-release,,
fog-core,1.32.0,None,https://rubygems.org/gems/fog-core,MIT,New in 1.5,console-release,,
fog-voxel,0.0.2,None,https://rubygems.org/gems/fog-voxel/versions/0.0.2,MIT,New in 1.5,console-release,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,console-release,,
fog-core,1.32.0,None,https://rubygems.org/gems/fog-core,MIT,New in 1.5,console-release,,
formatador,0.2.0,0.2.0,https://github.com/geemus/formatador,MIT,No change,console-release,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,console-release,,
fog-core,1.32.0,None,https://rubygems.org/gems/fog-core,MIT,New in 1.5,console-release,,
nokogiri,1.5.11,1.6.3.1,https://rubygems.org/gems/nokogiri/versions/1.5.11,MIT,Version Changed,console-release,,,,,
highline,1.6.21,1.6.21,https://github.com/JEG2/highline,GPL-2,No change,console-release,,
net-ssh,2.1.3,2.1.3,https://github.com/net-ssh/net-ssh,MIT,No change,console-release,,
httpclient,2.4.0,2.4.0,https://github.com/nahi/httpclient,Ruby License,No change,console-release,,
json,1.8.2,1.4,https://rubygems.org/gems/json/versions/1.8.2,Ruby,Version Changed,console-release,,,,,
json_pure,1.8.2,1.7,https://rubygems.org/gems/json_pure/versions/1.8.2,Ruby,Version Changed,console-release,,,,,
CFPropertyList,2.2.0,None,https://rubygems.org/gems/CFPropertyList/versions/2.2.0,MIT,New in 1.5,console-release,https://github.com/ckruse/CFPropertyList/blob/master/LICENSE,
multi_json,1.0.0,1,https://rubygems.org/gems/multi_json/versions/1.0.0,MIT,Version Changed,console-release,https://github.com/intridea/multi_json/blob/master/LICENSE.md,,,,
multi_json,1.8.4,1,https://rubygems.org/gems/multi_json/versions/1.8.4,MIT,Version Changed,console-release,,,,,
mime-types,2.4.3,2.4.3,https://github.com/halostatue/mime-types,MIT,No change,console-release,,
mini_portile,0.6.2,0.6.0,https://rubygems.org/gems/mini_portile/versions/0.6.2,MIT,Version Changed,console-release,,,,,
multi_json,1.10.1,1.10.1,https://github.com/intridea/multi_json,MIT,No change,console-release,,
net-scp,1.1.2,1.1.2,https://github.com/net-ssh/net-scp,MIT,No change,console-release,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,console-release,,
log4r,1.1.10,1.1.10,https://github.com/colbygk/log4r,BSD,No change,console-release,,
progressbar,0.9.0,0.9.0,https://github.com/peleteiro/progressbar,Ruby License,No change,console-release,,
highline,1.6.2,1.6.2,https://github.com/JEG2/highline,GPL-2,No change,console-release,,
logging,1.8.2,None,https://rubygems.org/gems/logging/versions/1.8.2,N/A,New in 1.5,console-release,https://github.com/TwP/logging,
terminal-table,1.4.3,1.4.3,https://github.com/tj/terminal-table,MIT,No change,console-release,,
little-plugger,1.1.3,None,https://rubygems.org/gems/little-plugger/versions/1.1.3,N/A,New in 1.5,console-release,https://github.com/TwP/little-plugger,
little-plugger,1.1.3,None,https://rubygems.org/gems/little-plugger/versions/1.1.3,N/A,New in 1.5,console-release,https://github.com/TwP/little-plugger,
logging,1.8.2,None,https://rubygems.org/gems/logging/versions/1.8.2,N/A,New in 1.5,console-release,https://github.com/TwP/logging,
netaddr,1.5.0,1.5.0,http://www.ruby-doc.org/gems/docs/n/netaddr-1.5.0/NetAddr.html,RUBY,No change,console-release,,
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,Ruby License,No change,console-release,,
log4r,1.1.9,1.1.9,https://github.com/colbygk/log4r,BSD,No change,console-release,,
ruby-atmos-pure,1.0.5,None,https://rubygems.org/gems/ruby-atmos-pure/versions/1.0.5,N/A,New in 1.5,console-release,Not Found Github Url,
json_pure,1.7.0,1.7,https://rubygems.org/gems/json_pure/versions/1.7.0,N/A,Version Changed,console-release,https://flori.github.com/json,https://github.com/flori/json,Ruby License,mark,
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,console-release,,
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,console-release,,
netaddr,1.5.0,1.5.0,http://www.ruby-doc.org/gems/docs/n/netaddr-1.5.0/NetAddr.html,RUBY,No change,console-release,,
nokogiri,1.4.4,1.4.4,https://github.com/sparklemotion/nokogiri,MIT,No change,console-release,,
terminal-table,1.4.5,1.4.5,https://github.com/tj/terminal-table,MIT,No change,console-release,,
progressbar,0.9.2,0.9.2,https://github.com/peleteiro/progressbar,Ruby License,No change,console-release,,
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,Ruby License,No change,console-release,,
json,1.4.0,1.4,https://rubygems.org/gems/json/versions/1.4.0,N/A,Version Changed,console-release,https://flori.github.com/json/,https://github.com/flori/json,Ruby License,mark,
ruby-atmos-pure,1.0.5,None,https://rubygems.org/gems/ruby-atmos-pure/versions/1.0.5,N/A,New in 1.5,console-release,Not Found Github Url,
