name,1.5version,1.4version,URL,license,Delta Information,repo_name,PCF1.5_github_url,PCF1.4_url
ci_reporter,2.0.0,2.0.0,https://github.com/ci-reporter/ci_reporter,MIT,No change,p-jenkins,,
cliver,0.3.2,0.3.2,https://github.com/yaauie/cliver,MIT,No change,p-jenkins,,
builder,3.2.2,3.2.2,https://github.com/jimweirich/builder,MIT,No change,p-jenkins,,
open4,1.3.4,1.3.4,https://github.com/ahoward/open4,Ruby License,No change,p-jenkins,,
diff-lcs,1.2.5,1.2.5,https://github.com/halostatue/diff-lcs,MIT,No change,p-jenkins,,
uuidtools,2.1.0,2.1,https://rubygems.org/gems/uuidtools/versions/2.1.0,Apache,Version Changed,p-jenkins,https://github.com/sporkmonger/uuidtools/blob/master/LICENSE.txt,,,mark,
net-ssh,2.2.1,2.2.1,https://github.com/net-ssh/net-ssh,MIT,No change,p-jenkins,,
rspec,3.3.0,3.1,https://rubygems.org/gems/rspec,MIT,Version Changed,p-jenkins,,,,,
multipart-post,1.2.0,1.2,https://rubygems.org/gems/multipart-post/versions/1.2.0,MIT,Version Changed,p-jenkins,,,,mark,
faraday,0.9.1,0.9.1,https://github.com/lostisland/faraday,MIT,No change,p-jenkins,,
faraday_middleware,0.9.1,0.9.1,https://github.com/lostisland/faraday_middleware,MIT,No change,p-jenkins,,
excon,0.25.3,0.25.3,https://github.com/excon/excon,MIT,No change,p-jenkins,,
thor,0.19.1,0.19.1,https://github.com/erikhuda/thor,MIT,No change,p-jenkins,,
multi_json,1.1.0,1.1,https://rubygems.org/gems/multi_json/versions/1.1.0,MIT,Version Changed,p-jenkins,https://github.com/intridea/multi_json/blob/master/LICENSE.md,,,mark,
multi_json,1.11.2,1.1,https://rubygems.org/gems/multi_json,MIT,Version Changed,p-jenkins,,,,,
builder,3.2.2,3.2.2,https://github.com/jimweirich/builder,MIT,No change,p-jenkins,,
semi_semantic,1.1.0,None,https://rubygems.org/gems/semi_semantic/versions/1.1.0,Apache 2.0,New in 1.5,p-jenkins,,
childprocess,0.5.0,0.5.5,https://rubygems.org/gems/childprocess/versions/0.5.0,MIT,Version Changed,p-jenkins,,,,,
aws-sdk,1.32.0,1.32.0,https://github.com/aws/aws-sdk-core-ruby,APACHE-2.0,No change,p-jenkins,,
ffi,1.9.6,1.9.6,https://github.com/ffi/ffi,BSD,No change,p-jenkins,,
fog,1.14.0,1.14.0,https://github.com/fog/fog,MIT,No change,p-jenkins,,
builder,3.2.2,3.2.2,https://github.com/jimweirich/builder,MIT,No change,p-jenkins,,
selenium-webdriver,2.44.0,2.44.0,https://github.com/vertis/selenium-webdriver,Apache License2.0,No change,p-jenkins,,
mime-types,2.6.1,1.16,https://rubygems.org/gems/mime-types,MIT,Version Changed,p-jenkins,,,,,
httpclient,2.2.4,2.2.4,https://github.com/nahi/httpclient,RUBY,No change,p-jenkins,,
net-scp,1.1.0,1.1.0,https://github.com/net-ssh/net-scp,MIT,No change,p-jenkins,,
highline,1.6.21,1.6.21,https://rubygems.org/gems/highline,RUBY,No change,p-jenkins,,
httmultiparty,0.3.16,0.3.16,https://github.com/jwagener/httmultiparty,MIT,No change,p-jenkins,,
nokogiri,1.3.0,1.4.4,https://rubygems.org/gems/nokogiri/versions/1.3.0,N/A,Version Changed,p-jenkins,https://github.com/sparklemotion/nokogiri,https://github.com/sparklemotion/nokogiri,MIT,,
mimemagic,0.3.0,0.2.1,https://rubygems.org/gems/mimemagic,MIT,Version Changed,p-jenkins,,,,,
multipart-post,2.0.0,2.0.0,https://github.com/nicksieger/multipart-post,MIT,No change,p-jenkins,,
httparty,0.13.3,0.13.3,https://github.com/jnunemaker/httparty,MIT,No change,p-jenkins,,
rspec-support,3.1.0,3.1.0,https://github.com/rspec/rspec-support,MIT,No change,p-jenkins,,
json,1.8.0,1.4,https://rubygems.org/gems/json/versions/1.8.0,Ruby,Version Changed,p-jenkins,,,,,
multi_xml,0.5.2,0.5.2,https://github.com/sferik/multi_xml,MIT,No change,p-jenkins,,
rubyzip,1.1.6,1.1.6,https://github.com/rubyzip/rubyzip,Ruby License,No change,p-jenkins,,
capybara,2.4.0,2.4.4,https://rubygems.org/gems/capybara/versions/2.4.0,MIT,Version Changed,p-jenkins,,,,,
nokogiri,1.6.6.2,1.4.4,https://rubygems.org/gems/nokogiri,MIT,Version Changed,p-jenkins,,,,,
poltergeist,1.5.1,1.5.1,https://github.com/teampoltergeist/poltergeist,MIT,No change,p-jenkins,,
selenium-webdriver,2.46.2,2.44.0,https://rubygems.org/gems/selenium-webdriver,Apache,Version Changed,p-jenkins,,,,,
faraday,0.7.4,0.7.4,https://github.com/lostisland/faraday,MIT,No change,p-jenkins,,
rspec_junit_formatter,0.2.0,0.2.0,https://github.com/sj26/rspec_junit_formatter,MIT,No change,p-jenkins,,
json,1.8.1,1.8.1,https://github.com/flori/json,RUBY,No change,p-jenkins,,
rspec-support,3.1.2,3.1.2,https://github.com/rspec/rspec-support,MIT,No change,p-jenkins,,
excon,0.25.0,0.25.0,https://github.com/excon/excon,MIT,No change,p-jenkins,,
json_pure,1.8.2,1.7,https://rubygems.org/gems/json_pure/versions/1.8.2,Ruby,Version Changed,p-jenkins,,,,,
httpclient,2.2.4,2.2.4,https://github.com/nahi/httpclient,RUBY,No change,p-jenkins,,
rack,1.0.0,1.0.0,https://github.com/rack/rack,MIT,No change,p-jenkins,,
multi_json,1.0.0,1.1,https://rubygems.org/gems/multi_json/versions/1.0.0,MIT,Version Changed,p-jenkins,https://github.com/intridea/multi_json/blob/master/LICENSE.md,,,,
net-ssh,2.1.3,2.1.3,https://github.com/net-ssh/net-ssh,MIT,No change,p-jenkins,,
xpath,2.0.0,2.0.0,https://github.com/jnicklas/xpath,MIT,No change,p-jenkins,,
websocket,1.2.1,1.2.1,https://github.com/imanel/websocket-ruby,MIT,No change,p-jenkins,,
formatador,0.2.5,0.2.5,https://github.com/geemus/formatador,MIT,No change,p-jenkins,,
mime-types,2.4.3,2.4.3,https://github.com/halostatue/mime-types/,MIT,No change,p-jenkins,,
mimemagic,0.2.1,0.2.1,https://github.com/minad/mimemagic,MIT,No change,p-jenkins,,
mini_portile,0.6.1,0.6.1,https://github.com/flavorjones/mini_portile,MIT,No change,p-jenkins,,
rspec-support,3.1.0,3.1.0,https://github.com/rspec/rspec-support,MIT,No change,p-jenkins,,
headless,1.0.2,1.0.2,https://github.com/leonid-shevtsov/headless,MIT,No change,p-jenkins,,
multi_json,1.10.1,1.10.1,https://github.com/intridea/multi_json,MIT,No change,p-jenkins,,
multipart-post,2.0.0,2.0.0,https://github.com/nicksieger/multipart-post,MIT,No change,p-jenkins,,
net-scp,1.1.2,1.1.2,https://github.com/net-ssh/net-scp,MIT,No change,p-jenkins,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,p-jenkins,,
formatador,0.2.0,0.2.0,https://github.com/geemus/formatador,MIT,No change,p-jenkins,,
net-ssh,2.9.2,2.2.1,https://rubygems.org/gems/net-ssh/versions/2.9.2,MIT,Version Changed,p-jenkins,,,,,
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,p-jenkins,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,p-jenkins,,
nokogiri,1.4.4,1.4.4,https://github.com/sparklemotion/nokogiri,MIT,No change,p-jenkins,,
nokogiri,1.6.4.1,1.6.4.1,https://github.com/sparklemotion/nokogiri,MIT,No change,p-jenkins,,
mini_portile,0.6.0,0.6.0,https://github.com/flavorjones/mini_portile,MIT,No change,p-jenkins,,
open4,1.3.4,1.3.4,https://github.com/ahoward/open4,Ruby License,No change,p-jenkins,,
rubyzip,1.0.0,1.1,https://rubygems.org/gems/rubyzip/versions/1.0.0,N/A,Version Changed,p-jenkins,https://github.com/rubyzip/rubyzip,https://github.com/rubyzip/rubyzip,Ruby License,,
headless,2.1.0,1.0.2,https://rubygems.org/gems/headless,MIT,Version Changed,p-jenkins,https://github.com/leonid-shevtsov/headless/blob/master/LICENSE,,,,
multi_json,1.0.0,1.1,https://rubygems.org/gems/multi_json/versions/1.0.0,MIT,Version Changed,p-jenkins,https://github.com/intridea/multi_json/blob/master/LICENSE.md,,,,
aws-sdk,2.1.7,1.32.0,https://rubygems.org/gems/aws-sdk,Apache 2.0,Version Changed,p-jenkins,,,,,
bosh_cli,1.3016.0,None,https://rubygems.org/gems/bosh_cli,Apache 2.0,New in 1.5,p-jenkins,,
websocket,1.0.0,1,https://rubygems.org/gems/websocket/versions/1.0.0,N/A,Version Changed,p-jenkins,https://github.com/imanel/websocket-ruby,https://github.com/imanel/websocket-ruby,MIT,,
rake,10.4.2,10.4.2,https://github.com/ruby/rake,MIT,No change,p-jenkins,,
cliver,0.3.1,0.3.1,https://github.com/yaauie/cliver,MIT,No change,p-jenkins,,
poltergeist,1.5.1,1.5.1,https://github.com/teampoltergeist/poltergeist,MIT,No change,p-jenkins,,
bosh_cli,1.2534.0,None,https://rubygems.org/gems/bosh_cli/versions/1.2534.0,Apache 2.0,New in 1.5,p-jenkins,,
capybara,2.4.4,2.4.4,https://github.com/jnicklas/capybara,MIT,No change,p-jenkins,,
cf-uaa-lib,3.1.0,None,https://rubygems.org/gems/cf-uaa-lib/versions/3.1.0,Apache 2.0,New in 1.5,p-jenkins,,
ci_reporter,2.0.0,2.0.0,https://github.com/ci-reporter/ci_reporter,MIT,No change,p-jenkins,,
terminal-table,1.4.5,1.4.5,https://github.com/tj/terminal-table,MIT,No change,p-jenkins,,
faraday,0.9.1,0.9.1,https://github.com/lostisland/faraday,MIT,No change,p-jenkins,,
netaddr,1.5.0,1.5.0,http://www.ruby-doc.org/gems/docs/n/netaddr-1.5.0/NetAddr.html,RUBY,No change,p-jenkins,,
terminal-table,1.4.3,1.4.3,https://github.com/tj/terminal-table,MIT,No change,p-jenkins,,
httmultiparty,0.3.16,0.3.16,https://github.com/jwagener/httmultiparty,MIT,No change,p-jenkins,,
faraday_middleware,0.10.0,0.9.1,https://rubygems.org/gems/faraday_middleware,MIT,Version Changed,p-jenkins,,,,,
json_pure,1.7.0,1.7,https://rubygems.org/gems/json_pure/versions/1.7.0,N/A,Version Changed,p-jenkins,https://flori.github.com/json,https://github.com/flori/json,Ruby License,mark,
httparty,0.13.5,0.7.3,https://rubygems.org/gems/httparty,MIT,Version Changed,p-jenkins,,,,,
rspec-mocks,3.1.3,3.1.3,https://github.com/rspec/rspec-mocks,MIT,No change,p-jenkins,,
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,p-jenkins,,
nokogiri,1.6.6.2,1.4.4,https://rubygems.org/gems/nokogiri,MIT,Version Changed,p-jenkins,,,,,
nokogiri,1.3.3,1.3.3,https://github.com/sparklemotion/nokogiri,MIT,No change,p-jenkins,,
rack-test,0.5.4,0.5.4,https://github.com/brynary/rack-test,MIT,No change,p-jenkins,,
poltergeist,1.6.0,1.5.1,https://rubygems.org/gems/poltergeist,MIT,Version Changed,p-jenkins,,,,,
rspec,3.1.0,3.1.0,https://github.com/rspec/rspec,MIT,No change,p-jenkins,,
rspec_junit_formatter,0.2.3,0.2.0,https://rubygems.org/gems/rspec_junit_formatter,MIT,Version Changed,p-jenkins,,,,,
rack,1.5.2,1.5.2,https://github.com/rack/rack,MIT,No change,p-jenkins,,
ffi,1.0.11,1.0.11,https://github.com/ffi/ffi,BSD,No change,p-jenkins,,
rake,10.3.2,10.3.2,https://github.com/ruby/rake,MIT,No change,p-jenkins,,
rspec,3.1.0,3.1.0,https://github.com/rspec/rspec,MIT,No change,p-jenkins,,
rspec-core,3.1.0,3.1.0,https://github.com/rspec/rspec-core,MIT,No change,p-jenkins,,
multi_xml,0.5.5,0.5.5,https://github.com/sferik/multi_xml,MIT,No change,p-jenkins,,
capybara,2.1.0,2.4.4,https://rubygems.org/gems/capybara/versions/2.1.0,MIT,Version Changed,p-jenkins,https://github.com/jnicklas/capybara/blob/master/License.txt,,,,
pipeline,0.0.9,0.1.2,https://rubygems.org/gems/pipeline,MIT,Version Changed,p-jenkins,https://github.com/dtsato/pipeline/blob/master/LICENSE,,,,
rspec-mocks,3.1.0,3.1.0,https://github.com/rspec/rspec-mocks,MIT,No change,p-jenkins,,
progressbar,0.9.0,0.9.0,https://github.com/peleteiro/progressbar,RUBY,No change,p-jenkins,,
rspec-expectations,3.1.0,3.1.0,https://github.com/rspec/rspec-expectations,MIT,No change,p-jenkins,,
rspec-core,3.1.7,3.1.7,https://github.com/rspec/rspec-core,MIT,No change,p-jenkins,,
rspec-expectations,3.1.2,3.1.2,https://github.com/rspec/rspec-expectations,MIT,No change,p-jenkins,,
rspec-support,3.1.0,3.1.0,https://github.com/rspec/rspec-support,MIT,No change,p-jenkins,,
rack-test,0.6.2,0.6.2,https://github.com/brynary/rack-test,MIT,No change,p-jenkins,,
rubyzip,1.1.0,1.1,https://rubygems.org/gems/rubyzip/versions/1.1.0,N/A,Version Changed,p-jenkins,https://github.com/rubyzip/rubyzip,https://github.com/rubyzip/rubyzip,Ruby License,mark,
websocket-driver,0.2.0,0.2.0,https://github.com/faye/websocket-driver-ruby,MIT,No change,p-jenkins,,
netaddr,1.5.0,1.5.0,http://www.ruby-doc.org/gems/docs/n/netaddr-1.5.0/NetAddr.html,RUBY,No change,p-jenkins,,
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,RUBY,No change,p-jenkins,,
log4r,1.1.10,1.1.10,https://github.com/colbygk/log4r,BSD,No change,p-jenkins,,
httparty,0.7.3,0.7.3,https://github.com/jnunemaker/httparty,MIT,No change,p-jenkins,,
diff-lcs,1.2.0,1.2.0,https://github.com/halostatue/diff-lcs,MIT,No change,p-jenkins,,
httpclient,2.2.4,2.2.4,https://github.com/nahi/httpclient,RUBY,No change,p-jenkins,,
nokogiri,1.5.0,1.4.4,https://rubygems.org/gems/nokogiri/versions/1.5.0,N/A,Version Changed,p-jenkins,https://github.com/sparklemotion/nokogiri,https://github.com/sparklemotion/nokogiri,MIT,,
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,p-jenkins,,
highline,1.6.2,1.6.2,https://rubygems.org/gems/highline,RUBY,No change,p-jenkins,,
ruby-atmos-pure,1.0.5,None,https://rubygems.org/gems/ruby-atmos-pure/versions/1.0.5,N/A,New in 1.5,p-jenkins,Not Found Github Url,
log4r,1.1.9,1.1.9,https://github.com/colbygk/log4r,BSD,No change,p-jenkins,,
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,p-jenkins,,
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,p-jenkins,,
builder,2.1.2,2.1.2,https://github.com/jimweirich/builder,MIT,No change,p-jenkins,,
progressbar,0.9.2,0.9.2,https://github.com/peleteiro/progressbar,RUBY,No change,p-jenkins,,
xpath,2.0.0,2.0.0,https://github.com/jnicklas/xpath,MIT,No change,p-jenkins,,
hula,0.2.0,None,Page not found,,New in 1.5,p-jenkins,,
vara,0.10.0,None,Page not found,,New in 1.5,p-jenkins,,
prof,0.12.3,0.12.0,Page not found,,Version Changed,p-jenkins,,https://github.com/ruby-prof/ruby-prof,BSD,,
product_metadata_tasks,0.0.3,None,Page not found,,New in 1.5,p-jenkins,,
voxtur,,None,Page not found,,New in 1.5,p-jenkins,,
prof,0.9.2,0.9.2,https://github.com/ruby-prof/ruby-prof,BSD,No change,p-jenkins,,
leita,,None,Page not found,,New in 1.5,p-jenkins,,
fetch_artefact,0.4.4,None,Page not found,,New in 1.5,p-jenkins,,
tempest-client,0.5.1,None,Page not found,,New in 1.5,p-jenkins,,
prof,0.12.0,0.12.0,https://github.com/ruby-prof/ruby-prof,BSD,No change,p-jenkins,,
leita,0.0.9,None,Page not found,,New in 1.5,p-jenkins,,
hula,0.2.0,None,Page not found,,New in 1.5,p-jenkins,,
jenkins_testing,0.4.0,None,Page not found,,New in 1.5,p-jenkins,,
hula,0.2.0,None,Page not found,,New in 1.5,p-jenkins,,
fetch_artefact,0.4.4,None,Page not found,,New in 1.5,p-jenkins,,
dock_it,0.3.0,0.2.2,Page not found,,Version Changed,p-jenkins,,https://github.com/dockitapp/dockit,MIT,,
vara,0.10.0,None,Page not found,,New in 1.5,p-jenkins,,
voxtur,0.1.1,None,Page not found,,New in 1.5,p-jenkins,,
tempest-client,0.5.1,None,Page not found,,New in 1.5,p-jenkins,,
