name,1.5version,1.4version,URL,license,Delta Information,repo_name,PCF1.5_github_url,PCF1.4_url
semi_semantic,1.1.0,None,https://rubygems.org/gems/semi_semantic/versions/1.1.0,Apache 2.0,New in 1.5,p-riak-cs,,
rack-protection,1.5.3,None,https://rubygems.org/gems/rack-protection/versions/1.5.3,MIT,New in 1.5,p-riak-cs,,
rack,1.6.4,None,https://rubygems.org/gems/rack,MIT,New in 1.5,p-riak-cs,,
rake,10.4.2,None,https://rubygems.org/gems/rake/versions/10.4.2,MIT,New in 1.5,p-riak-cs,,
builder,3.2.2,None,https://rubygems.org/gems/builder,MIT,New in 1.5,p-riak-cs,,
trollop,2.1.2,None,https://rubygems.org/gems/trollop,MIT,New in 1.5,p-riak-cs,,
rspec,3.2.0,None,https://rubygems.org/gems/rspec/versions/3.2.0,MIT,New in 1.5,p-riak-cs,,
rspec-expectations,3.2.0,None,https://rubygems.org/gems/rspec-expectations/versions/3.2.0,MIT,New in 1.5,p-riak-cs,,
rspec-core,3.2.0,None,https://rubygems.org/gems/rspec-core/versions/3.2.0,MIT,New in 1.5,p-riak-cs,,
rspec-mocks,3.2.0,None,https://rubygems.org/gems/rspec-mocks/versions/3.2.0,MIT,New in 1.5,p-riak-cs,,
rspec-core,3.2.2,None,https://rubygems.org/gems/rspec-core/versions/3.2.2,MIT,New in 1.5,p-riak-cs,,
inflecto,0.0.2,None,https://rubygems.org/gems/inflecto/versions/0.0.2,MIT,New in 1.5,p-riak-cs,https://github.com/mbj/inflecto/blob/master/LICENSE,
rspec-support,3.2.0,None,https://rubygems.org/gems/rspec-support/versions/3.2.0,MIT,New in 1.5,p-riak-cs,,
rspec-expectations,3.2.0,None,https://rubygems.org/gems/rspec-expectations/versions/3.2.0,MIT,New in 1.5,p-riak-cs,,
formatador,0.2.5,None,https://rubygems.org/gems/formatador/versions/0.2.5,MIT,New in 1.5,p-riak-cs,https://github.com/geemus/formatador/blob/master/LICENSE.md,
rspec-mocks,3.2.1,None,https://rubygems.org/gems/rspec-mocks/versions/3.2.1,MIT,New in 1.5,p-riak-cs,,
rspec-support,3.2.0,None,https://rubygems.org/gems/rspec-support/versions/3.2.0,MIT,New in 1.5,p-riak-cs,,
rspec-support,3.2.0,None,https://rubygems.org/gems/rspec-support/versions/3.2.0,MIT,New in 1.5,p-riak-cs,,
rspec-support,3.2.2,None,https://rubygems.org/gems/rspec-support/versions/3.2.2,MIT,New in 1.5,p-riak-cs,,
rubyzip,1.1.7,None,https://rubygems.org/gems/rubyzip/versions/1.1.7,BSD 2-Clause,New in 1.5,p-riak-cs,,
diff-lcs,1.2.0,None,https://rubygems.org/gems/diff-lcs/versions/1.2.0,N/A,New in 1.5,p-riak-cs,Not Found Github Url,
diff-lcs,1.2.0,None,https://rubygems.org/gems/diff-lcs/versions/1.2.0,N/A,New in 1.5,p-riak-cs,Not Found Github Url,
nokogiri,1.4.1,None,https://rubygems.org/gems/nokogiri/versions/1.4.1,N/A,New in 1.5,p-riak-cs,https://github.com/sparklemotion/nokogiri,
netaddr,1.5.0,None,https://rubygems.org/gems/netaddr/versions/1.5.0,N/A,New in 1.5,p-riak-cs,Not Found Github Url,
minitar,0.5.4,None,https://rubygems.org/gems/minitar/versions/0.5.4,N/A,New in 1.5,p-riak-cs,https://www.github.com/atoulme/minitar,
ruby-atmos-pure,1.0.5,None,https://rubygems.org/gems/ruby-atmos-pure/versions/1.0.5,N/A,New in 1.5,p-riak-cs,Not Found Github Url,
log4r,1.1.9,None,https://rubygems.org/gems/log4r/versions/1.1.9,N/A,New in 1.5,p-riak-cs,Not Found Github Url,
logging,1.8.2,None,https://rubygems.org/gems/logging/versions/1.8.2,N/A,New in 1.5,p-riak-cs,https://github.com/TwP/logging,
little-plugger,1.1.3,None,https://rubygems.org/gems/little-plugger/versions/1.1.3,N/A,New in 1.5,p-riak-cs,https://github.com/TwP/little-plugger,
ruby-hmac,0.4.0,None,https://rubygems.org/gems/ruby-hmac/versions/0.4.0,N/A,New in 1.5,p-riak-cs,Not Found Github Url,
ruby-hmac,0.4.0,None,https://rubygems.org/gems/ruby-hmac/versions/0.4.0,N/A,New in 1.5,p-riak-cs,Not Found Github Url,
little-plugger,1.1.3,None,https://rubygems.org/gems/little-plugger/versions/1.1.3,N/A,New in 1.5,p-riak-cs,https://github.com/TwP/little-plugger,
log4r,1.1.10,None,https://rubygems.org/gems/log4r/versions/1.1.10,N/A,New in 1.5,p-riak-cs,Not Found Github Url,
terminal-table,1.4.3,None,https://rubygems.org/gems/terminal-table/versions/1.4.3,N/A,New in 1.5,p-riak-cs,https://github.com/tj/terminal-table,
progressbar,0.9.0,None,https://rubygems.org/gems/progressbar/versions/0.9.0,N/A,New in 1.5,p-riak-cs,https://github.com/peleteiro/progressbar/blob/master/LICENSE,
highline,1.6.2,None,https://rubygems.org/gems/highline/versions/1.6.2,N/A,New in 1.5,p-riak-cs,https://github.com/JEG2/highline/blob/master/LICENSE,
logging,1.8.2,None,https://rubygems.org/gems/logging/versions/1.8.2,N/A,New in 1.5,p-riak-cs,https://github.com/TwP/logging,
json,1.4.0,None,https://rubygems.org/gems/json/versions/1.4.0,N/A,New in 1.5,p-riak-cs,https://flori.github.com/json/,
minitar,0.5.4,None,https://rubygems.org/gems/minitar/versions/0.5.4,N/A,New in 1.5,p-riak-cs,https://www.github.com/atoulme/minitar,
rack-protection,1.4.0,None,https://rubygems.org/gems/rack-protection/versions/1.4.0,N/A,New in 1.5,p-riak-cs,https://github.com/rkh/rack-protection,
terminal-table,1.4.5,None,https://rubygems.org/gems/terminal-table/versions/1.4.5,N/A,New in 1.5,p-riak-cs,https://github.com/tj/terminal-table,
progressbar,0.9.2,None,https://rubygems.org/gems/progressbar/versions/0.9.2,N/A,New in 1.5,p-riak-cs,https://github.com/peleteiro/progressbar/blob/master/LICENSE,
json_pure,1.7.0,None,https://rubygems.org/gems/json_pure/versions/1.7.0,N/A,New in 1.5,p-riak-cs,https://flori.github.com/json,
netaddr,1.5.0,None,https://rubygems.org/gems/netaddr/versions/1.5.0,N/A,New in 1.5,p-riak-cs,Not Found Github Url,
nokogiri,1.4.4,None,https://rubygems.org/gems/nokogiri/versions/1.4.4,N/A,New in 1.5,p-riak-cs,https://github.com/sparklemotion/nokogiri,
ruby-atmos-pure,1.0.5,None,https://rubygems.org/gems/ruby-atmos-pure/versions/1.0.5,N/A,New in 1.5,p-riak-cs,Not Found Github Url,
