name,1.5version,1.4version,URL,license,Delta Information,repo_name,PCF1.5_github_url,PCF1.4_url
wmi-lite,1.0.0,None,https://rubygems.org/gems/wmi-lite/versions/1.0.0,Apache 2.0,New in 1.5,installation,,
ffi,1.9.10,1.0.11,https://rubygems.org/gems/ffi/versions/1.9.10,BSD,Version Changed,installation,,,,,
libyajl2,1.2.0,None,https://rubygems.org/gems/libyajl2/versions/1.2.0,Apache 2.0,New in 1.5,installation,,
ffi-yajl,2.2.2,None,https://rubygems.org/gems/ffi-yajl/versions/2.2.2,Apache-2.0,New in 1.5,installation,,
timecop,0.7.4,None,https://rubygems.org/gems/timecop/versions/0.7.4,MIT,New in 1.5,installation,,
ohai,8.5.0,None,https://rubygems.org/gems/ohai,Apache-2.0,New in 1.5,installation,,
hashie,2.1.2,None,https://rubygems.org/gems/hashie/versions/2.1.2,MIT,New in 1.5,installation,,
json,1.8.3,1.8.1,https://rubygems.org/gems/json/versions/1.8.3,Ruby,Version Changed,installation,,,,,
highline,1.7.2,1.6.2,https://rubygems.org/gems/highline/versions/1.7.2,Ruby,Version Changed,installation,,,,,
thor,0.19.1,0.19.1,https://github.com/erikhuda/thor,MIT,No change,installation,,
librarian,0.1.2,None,https://rubygems.org/gems/librarian/versions/0.1.2,MIT,New in 1.5,installation,,
systemu,2.6.5,None,https://rubygems.org/gems/systemu/versions/2.6.5,Ruby,New in 1.5,installation,,
highline,1.7.2,1.6.2,https://rubygems.org/gems/highline,Ruby,Version Changed,installation,,,,,
mime-types,2.6.1,1.25.1,https://rubygems.org/gems/mime-types/versions/2.6.1,MIT,Version Changed,installation,,,,,
librarian-chef,0.0.4,None,https://rubygems.org/gems/librarian-chef/versions/0.0.4,MIT,New in 1.5,installation,,
mini_portile,0.6.2,0.6.1,https://rubygems.org/gems/mini_portile/versions/0.6.2,MIT,Version Changed,installation,,,,,
libyajl2,1.2.0,None,https://rubygems.org/gems/libyajl2/versions/1.2.0,Apache 2.0,New in 1.5,installation,,
net-ssh,2.7.0,2.6.5,https://rubygems.org/gems/net-ssh/versions/2.7.0,MIT,Version Changed,installation,,,,,
uuidtools,2.1.0,2.1.5,https://rubygems.org/gems/uuidtools/versions/2.1.0,Apache,Version Changed,installation,https://github.com/sporkmonger/uuidtools/blob/master/LICENSE.txt,,,,
mixlib-config,2.2.1,None,https://rubygems.org/gems/mixlib-config/versions/2.2.1,Apache-2.0,New in 1.5,installation,,
net-scp,1.2.1,1.1.0,https://rubygems.org/gems/net-scp,MIT,Version Changed,installation,,,,,
rspec-core,3.3.2,3.1.7,https://rubygems.org/gems/rspec-core,MIT,Version Changed,installation,,,,,
specinfra,2.37.8,None,https://rubygems.org/gems/specinfra/versions/2.37.8,MIT,New in 1.5,installation,,
rspec-its,1.2.0,None,https://rubygems.org/gems/rspec-its,MIT,New in 1.5,installation,,
multi_json,1.11.2,1.8.4,https://rubygems.org/gems/multi_json/versions/1.11.2,MIT,Version Changed,installation,,,,,
builder,3.2.2,3.2.2,https://github.com/jimweirich/builder,MIT,No change,installation,,
net-scp,1.2.1,1.1.0,https://rubygems.org/gems/net-scp/versions/1.2.1,MIT,Version Changed,installation,,,,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,installation,,
slop,3.6.0,3.6.0,https://github.com/leejarvis/slop,MIT,No change,installation,,
specinfra,2.35.0,None,https://rubygems.org/gems/specinfra/versions/2.35.0,MIT,New in 1.5,installation,,
net-ssh,2.9.2,2.6.5,https://rubygems.org/gems/net-ssh/versions/2.9.2,MIT,Version Changed,installation,,,,,
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,installation,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,installation,,
net-ssh-multi,1.2.1,None,https://rubygems.org/gems/net-ssh-multi/versions/1.2.1,MIT,New in 1.5,installation,,
net-ssh,2.6.0,2.6.5,https://rubygems.org/gems/net-ssh/versions/2.6.0,MIT,Version Changed,installation,https://github.com/net-ssh/net-ssh/blob/master/LICENSE.txt,,,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,installation,,
nokogiri,1.6.6.2,1.4.1,https://rubygems.org/gems/nokogiri/versions/1.6.6.2,MIT,Version Changed,installation,,,,,
ohai,8.5.0,None,https://rubygems.org/gems/ohai/versions/8.5.0,Apache-2.0,New in 1.5,installation,,
rspec,3.0.0,3.0.0,https://github.com/rspec/rspec,MIT,No change,installation,,
mini_portile,0.6.0,0.6.0,https://github.com/flavorjones/mini_portile,MIT,No change,installation,,
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,installation,,
ffi-yajl,2.2.0,None,https://rubygems.org/gems/ffi-yajl/versions/2.2.0,Apache-2.0,New in 1.5,installation,,
ffi,1.9.0,1.0.11,https://rubygems.org/gems/ffi/versions/1.9.0,LGPL-3,Version Changed,installation,,,,,
rake,10.1.0,0.8.7,https://rubygems.org/gems/rake/versions/10.1.0,MIT,Version Changed,installation,,,,,
systemu,2.6.4,None,https://rubygems.org/gems/systemu/versions/2.6.4,same as ruby's,New in 1.5,installation,,
wmi-lite,1.0.0,None,https://rubygems.org/gems/wmi-lite/versions/1.0.0,Apache 2.0,New in 1.5,installation,,
multi_json,1.11.2,1.8.4,https://rubygems.org/gems/multi_json,MIT,Version Changed,installation,,,,,
serverspec,2.19.0,None,https://rubygems.org/gems/serverspec/versions/2.19.0,MIT,New in 1.5,installation,,
ruby-progressbar,1.7.5,1.4,https://rubygems.org/gems/ruby-progressbar/versions/1.7.5,MIT,Version Changed,installation,,,,,
parser,2.2.2.6,2.2.0.pre.7,https://rubygems.org/gems/parser/versions/2.2.2.6,MIT,Version Changed,installation,,,,,
powerpack,0.1.1,0.0.6,https://rubygems.org/gems/powerpack/versions/0.1.1,MIT,Version Changed,installation,,,,,
pry,0.9.0,0.10.1,https://rubygems.org/gems/pry/versions/0.9.0,MIT,Version Changed,installation,https://github.com/pry/pry/blob/master/LICENSE,,,,
pry,0.10.1,0.10.1,https://github.com/pry/pry,MIT,No change,installation,,
coderay,1.1.0,1.1.0,https://github.com/rubychan/coderay,MIT,No change,installation,,
parser,2.2.2.5,2.2.0.pre.7,https://rubygems.org/gems/parser/versions/2.2.2.5,MIT,Version Changed,installation,,,,,
librarian,0.1.0,None,https://rubygems.org/gems/librarian/versions/0.1.0,MIT,New in 1.5,installation,https://github.com/applicationsonline/librarian/blob/master/LICENSE.txt,
mime-types,2.6.1,1.25.1,https://rubygems.org/gems/mime-types,MIT,Version Changed,installation,,,,,
rainbow,1.99.1,1.99.1,https://github.com/sickill/rainbow,MIT,No change,installation,,
rack,1.6.4,1.4,https://rubygems.org/gems/rack/versions/1.6.4,MIT,Version Changed,installation,,,,,
powerpack,0.1.0,0.0.6,https://rubygems.org/gems/powerpack/versions/0.1.0,MIT,Version Changed,installation,,,,,
rainbow,2.0.0,2.0.0,https://github.com/sickill/rainbow,MIT,No change,installation,,
rake,10.4.2,10.4.2,https://github.com/ruby/rake,MIT,No change,installation,,
rspec,3.3.0,3.1.0,https://rubygems.org/gems/rspec/versions/3.3.0,MIT,Version Changed,installation,,,,,
astrolabe,1.3.0,1.3.0,https://github.com/yujinakayama/astrolabe,MIT,No change,installation,,
rspec-core,3.3.0,3.1.7,https://rubygems.org/gems/rspec-core/versions/3.3.0,MIT,Version Changed,installation,,,,,
rspec-expectations,3.3.0,3.1.0,https://rubygems.org/gems/rspec-expectations/versions/3.3.0,MIT,Version Changed,installation,,,,,
rspec-mocks,3.3.0,3.1.3,https://rubygems.org/gems/rspec-mocks/versions/3.3.0,MIT,Version Changed,installation,,,,,
rspec-core,3.3.2,3.1.7,https://rubygems.org/gems/rspec-core/versions/3.3.2,MIT,Version Changed,installation,,,,,
rspec-support,3.3.0,3.1.2,https://rubygems.org/gems/rspec-support/versions/3.3.0,MIT,Version Changed,installation,,,,,
rubocop,0.32.1,0.28.0,https://rubygems.org/gems/rubocop/versions/0.32.1,MIT,Version Changed,installation,,,,,
rspec-expectations,3.3.1,3.1.0,https://rubygems.org/gems/rspec-expectations/versions/3.3.1,MIT,Version Changed,installation,,,,,
rspec-support,3.3.0,3.1.2,https://rubygems.org/gems/rspec-support/versions/3.3.0,MIT,Version Changed,installation,,,,,
rspec-its,1.2.0,None,https://rubygems.org/gems/rspec-its/versions/1.2.0,MIT,New in 1.5,installation,,
rspec-core,3.0.0,3.1.7,https://rubygems.org/gems/rspec-core/versions/3.0.0,MIT,Version Changed,installation,,,,,
rspec-expectations,3.0.0,3.1.0,https://rubygems.org/gems/rspec-expectations/versions/3.0.0,MIT,Version Changed,installation,,,,,
rspec-mocks,3.3.2,3.1.3,https://rubygems.org/gems/rspec-mocks/versions/3.3.2,MIT,Version Changed,installation,,,,,
rspec-support,3.3.0,3.1.2,https://rubygems.org/gems/rspec-support/versions/3.3.0,MIT,Version Changed,installation,,,,,
rspec-support,3.3.0,3.1.2,https://rubygems.org/gems/rspec-support/versions/3.3.0,MIT,Version Changed,installation,,,,,
rspec_junit_formatter,0.2.3,None,https://rubygems.org/gems/rspec_junit_formatter/versions/0.2.3,MIT,New in 1.5,installation,,
diff-lcs,1.2.0,1.2.0,https://github.com/halostatue/diff-lcs,MIT,No change,installation,,
diff-lcs,1.2.0,1.2.0,https://github.com/halostatue/diff-lcs,MIT,No change,installation,,
highline,1.6.9,1.6.2,https://rubygems.org/gems/highline/versions/1.6.9,N/A,Version Changed,installation,https://github.com/JEG2/highline/blob/master/LICENSE,https://github.com/JEG2/highline,GPL-2,,
method_source,0.8.1,0.8.1,https://github.com/banister/method_source,MIT,No change,installation,,
mixlib-config,2.0.0,None,https://rubygems.org/gems/mixlib-config/versions/2.0.0,N/A,New in 1.5,installation,https://github.com/opscode/mixlib-config,
ast,1.1.0,1.1,https://rubygems.org/gems/ast/versions/1.1.0,N/A,Version Changed,installation,Not Found Github Url,https://github.com/whitequark/ast,MIT,mark,
mixlib-shellout,2.0.0,None,https://rubygems.org/gems/mixlib-shellout/versions/2.0.0,N/A,New in 1.5,installation,Not Found Github Url,
thor,0.15.0,0.14,https://rubygems.org/gems/thor/versions/0.15.0,N/A,Version Changed,installation,https://github.com/wycats/thor,https://github.com/erikhuda/thor,MIT,,
mixlib-log,1.6.0,None,https://rubygems.org/gems/mixlib-log,N/A,New in 1.5,installation,Not Found Github Url,
mixlib-cli,1.5.0,None,https://rubygems.org/gems/mixlib-cli,N/A,New in 1.5,installation,Not Found Github Url,
net-telnet,0.1.1,None,https://rubygems.org/gems/net-telnet/versions/0.1.1,N/A,New in 1.5,installation,https://github.com/ruby/net-telnet/commit/c509278f4f81687a0caab7494a95256698ba3df1,
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,Ruby License,No change,installation,,
mixlib-shellout,2.1.0,None,https://rubygems.org/gems/mixlib-shellout/versions/2.1.0,N/A,New in 1.5,installation,Not Found Github Url,
mixlib-log,1.6.0,None,https://rubygems.org/gems/mixlib-log/versions/1.6.0,N/A,New in 1.5,installation,Not Found Github Url,
mixlib-cli,1.5.0,None,https://rubygems.org/gems/mixlib-cli/versions/1.5.0,N/A,New in 1.5,installation,Not Found Github Url,
mixlib-log,1.6.0,None,https://rubygems.org/gems/mixlib-log,N/A,New in 1.5,installation,Not Found Github Url,
method_source,0.8.2,0.8.2,https://github.com/banister/method_source,MIT,No change,installation,,
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,Ruby License,No change,installation,,
mixlib-authentication,1.3.0,None,https://rubygems.org/gems/mixlib-authentication/versions/1.3.0,N/A,New in 1.5,installation,Not Found Github Url,
syslog-logger,1.6.8,None,https://rubygems.org/gems/syslog-logger,N/A,New in 1.5,installation,https://github.com/ngmoco/syslog_logger,
json,1.4.0,1.8.1,https://rubygems.org/gems/json/versions/1.4.0,N/A,Version Changed,installation,https://flori.github.com/json/,https://github.com/flori/json,Ruby License,,
mixlib-config,2.0.0,None,https://rubygems.org/gems/mixlib-config/versions/2.0.0,N/A,New in 1.5,installation,https://github.com/opscode/mixlib-config,
erubis,2.7.0,2.7.0,https://github.com/guenter/erubis,MIT,No change,installation,,
mixlib-log,1.3.0,None,https://rubygems.org/gems/mixlib-log/versions/1.3.0,N/A,New in 1.5,installation,Not Found Github Url,
chef,0.10.0,None,https://rubygems.org/gems/chef/versions/0.10.0,N/A,New in 1.5,installation,https://github.com/chef/chef/blob/master/LICENSE,
nokogiri,1.4.4,1.4.4,https://github.com/sparklemotion/nokogiri,MIT,No change,installation,,
net-telnet,0.1.1,None,https://rubygems.org/gems/net-telnet,N/A,New in 1.5,installation,https://github.com/ruby/net-telnet/commit/c509278f4f81687a0caab7494a95256698ba3df1,
sfl,2.2,None,https://rubygems.org/gems/sfl,N/A,New in 1.5,installation,https://github.com/ujihisa/spawn-for-legacy,
syslog-logger,1.6.8,None,https://rubygems.org/gems/syslog-logger/versions/1.6.8,N/A,New in 1.5,installation,https://github.com/ngmoco/syslog_logger,
sfl,2.2,None,https://rubygems.org/gems/sfl,N/A,New in 1.5,installation,https://github.com/ujihisa/spawn-for-legacy,
mixlib-shellout,2.0.0,None,https://rubygems.org/gems/mixlib-shellout/versions/2.0.0,N/A,New in 1.5,installation,Not Found Github Url,
mixlib-authentication,1.3.0,None,https://rubygems.org/gems/mixlib-authentication/versions/1.3.0,N/A,New in 1.5,installation,Not Found Github Url,
mixlib-shellout,2.0.0.rc.0,None,https://rubygems.org/gems/mixlib-shellout/versions/2.0.0.rc.0,N/A,New in 1.5,installation,Not Found Github Url,
mixlib-log,1.3.0,None,https://rubygems.org/gems/mixlib-log/versions/1.3.0,N/A,New in 1.5,installation,Not Found Github Url,
erubis,2.7.0,2.7.0,https://github.com/guenter/erubis,MIT,No change,installation,,
mixlib-cli,1.4.0,None,https://rubygems.org/gems/mixlib-cli/versions/1.4.0,N/A,New in 1.5,installation,Not Found Github Url,
diff-lcs,1.2.4,1.2.0,https://rubygems.org/gems/diff-lcs/versions/1.2.4,N/A,Version Changed,installation,Not Found Github Url,https://github.com/halostatue/diff-lcs,MIT,,
