name,1.5version,1.4version,URL,license,Delta Information,repo_name,PCF1.5_github_url,PCF1.4_url
formatador,0.2.5,0.2.5,https://github.com/geemus/formatador,MIT,No change,installation,,
excon,0.45.3,0.38,https://rubygems.org/gems/excon/versions/0.45.3,MIT,Version Changed,installation,,,,,
fog,1.27.0,1.23.0,https://rubygems.org/gems/fog/versions/1.27.0,MIT,Version Changed,installation,,,,,
fog-atmos,0.1.0,None,https://rubygems.org/gems/fog-atmos,MIT,New in 1.5,installation,,
fog-brightbox,0.4.0,0.7.1,https://rubygems.org/gems/fog-brightbox/versions/0.4.0,MIT,Version Changed,installation,,,,,
fog-core,1.27.3,1.27.1,https://rubygems.org/gems/fog-core/versions/1.27.3,MIT,Version Changed,installation,,,,,
fission,0.5.0,None,https://rubygems.org/gems/fission,MIT,New in 1.5,installation,https://github.com/thbishop/fission/blob/master/LICENSE,
semi_semantic,1.1.0,None,https://rubygems.org/gems/semi_semantic/versions/1.1.0,Apache 2.0,New in 1.5,installation,,
nokogiri,1.6.6.2,1.4.1,https://rubygems.org/gems/nokogiri/versions/1.6.6.2,MIT,Version Changed,installation,,,,,
fog-ecloud,0.3.0,None,https://rubygems.org/gems/fog-ecloud,MIT,New in 1.5,installation,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,installation,,,,,
fog-profitbricks,0.0.3,None,https://rubygems.org/gems/fog-profitbricks,MIT,New in 1.5,installation,,
fog-radosgw,0.0.2,None,https://rubygems.org/gems/fog-radosgw/versions/0.0.2,MIT,New in 1.5,installation,,
fog-sakuracloud,0.0.4,None,https://rubygems.org/gems/fog-sakuracloud/versions/0.0.4,MIT,New in 1.5,installation,,
fog-serverlove,0.1.2,None,https://rubygems.org/gems/fog-serverlove,MIT,New in 1.5,installation,,
fog-softlayer,0.4.7,0.3.25,https://rubygems.org/gems/fog-softlayer,MIT,Version Changed,installation,,,,,
net-ssh,2.1.3,2.1.3,https://github.com/net-ssh/net-ssh,MIT,No change,installation,,
fog-storm_on_demand,0.1.1,None,https://rubygems.org/gems/fog-storm_on_demand,MIT,New in 1.5,installation,,
fog-terremark,0.1.0,None,https://rubygems.org/gems/fog-terremark,MIT,New in 1.5,installation,,
fog-vmfusion,0.1.0,None,https://rubygems.org/gems/fog-vmfusion,MIT,New in 1.5,installation,,
fog-voxel,0.1.0,None,https://rubygems.org/gems/fog-voxel,MIT,New in 1.5,installation,,
fog-xml,0.1.1,None,https://rubygems.org/gems/fog-xml/versions/0.1.1,MIT,New in 1.5,installation,,
nokogiri,1.5.11,1.5.11,https://github.com/sparklemotion/nokogiri,MIT,No change,installation,,
formatador,0.2.0,0.2,https://rubygems.org/gems/formatador/versions/0.2.0,MIT,Version Changed,installation,https://github.com/geemus/formatador/blob/master/LICENSE.md,,,mark,
fog-atmos,0.1.0,None,https://rubygems.org/gems/fog-atmos/versions/0.1.0,MIT,New in 1.5,installation,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,installation,,
fog-core,1.32.0,1.27.1,https://rubygems.org/gems/fog-core,MIT,Version Changed,installation,,,,,
fog-aws,0.1.1,None,https://rubygems.org/gems/fog-aws/versions/0.1.1,MIT,New in 1.5,installation,,
fog-json,1.0.0,1.0.0,https://github.com/fog/fog-json,MIT,No change,installation,,
fog-xml,0.1.0,None,https://rubygems.org/gems/fog-xml/versions/0.1.0,MIT,New in 1.5,installation,,
fog-brightbox,0.7.2,0.7.1,https://rubygems.org/gems/fog-brightbox/versions/0.7.2,MIT,Version Changed,installation,,,,,
fog-core,1.22.0,1.27.1,https://rubygems.org/gems/fog-core/versions/1.22.0,MIT,Version Changed,installation,,,,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,installation,,,,,
fog-aws,0.7.3,None,https://rubygems.org/gems/fog-aws,MIT,New in 1.5,installation,,
mini_portile,0.6.0,0.6.0,https://github.com/flavorjones/mini_portile,MIT,No change,installation,,
fog-core,1.32.0,1.27.1,https://rubygems.org/gems/fog-core/versions/1.32.0,MIT,Version Changed,installation,,,,,
builder,3.2.2,3.2.2,https://github.com/jimweirich/builder,MIT,No change,installation,,
excon,0.45.0,0.38,https://rubygems.org/gems/excon/versions/0.45.0,MIT,Version Changed,installation,,,,,
mime-types,2.6.1,1.25.1,https://rubygems.org/gems/mime-types,MIT,Version Changed,installation,,,,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,installation,,
net-scp,1.1.0,1.1.0,https://github.com/net-ssh/net-scp,MIT,No change,installation,,
fog-core,1.27.0,1.27.1,https://rubygems.org/gems/fog-core/versions/1.27.0,MIT,Version Changed,installation,,,,,
fog-ecloud,0.3.0,None,https://rubygems.org/gems/fog-ecloud/versions/0.3.0,MIT,New in 1.5,installation,,
net-ssh,2.2.1,2.2.1,https://github.com/net-ssh/net-ssh,MIT,No change,installation,,
fog-core,1.32.0,1.27.1,https://rubygems.org/gems/fog-core,MIT,Version Changed,installation,,,,,
multi_json,1.1.0,1.8.4,https://rubygems.org/gems/multi_json/versions/1.1.0,MIT,Version Changed,installation,https://github.com/intridea/multi_json/blob/master/LICENSE.md,,,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,installation,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json/versions/1.0.2,MIT,Version Changed,installation,,,,,
fission,0.5.0,None,https://rubygems.org/gems/fission/versions/0.5.0,MIT,New in 1.5,installation,https://github.com/thbishop/fission/blob/master/LICENSE,
multi_json,1.10.0,1.8.4,https://rubygems.org/gems/multi_json/versions/1.10.0,MIT,Version Changed,installation,,,,,
fog-profitbricks,0.0.3,None,https://rubygems.org/gems/fog-profitbricks/versions/0.0.3,MIT,New in 1.5,installation,,
CFPropertyList,2.2.0,None,https://rubygems.org/gems/CFPropertyList/versions/2.2.0,MIT,New in 1.5,installation,https://github.com/ckruse/CFPropertyList/blob/master/LICENSE,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,installation,,
fog-core,1.32.0,1.27.1,https://rubygems.org/gems/fog-core,MIT,Version Changed,installation,,,,,
nokogiri,1.6.6.2,1.4.1,https://rubygems.org/gems/nokogiri,MIT,Version Changed,installation,,,,,
fog-radosgw,0.0.4,None,https://rubygems.org/gems/fog-radosgw/versions/0.0.4,MIT,New in 1.5,installation,,
fog-core,1.21.0,1.27.1,https://rubygems.org/gems/fog-core/versions/1.21.0,MIT,Version Changed,installation,,,,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,installation,,,,,
fog-sakuracloud,1.0.1,None,https://rubygems.org/gems/fog-sakuracloud/versions/1.0.1,MIT,New in 1.5,installation,,
fog-core,1.32.0,1.27.1,https://rubygems.org/gems/fog-core,MIT,Version Changed,installation,,,,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,installation,,,,,
fog-serverlove,0.1.2,None,https://rubygems.org/gems/fog-serverlove/versions/0.1.2,MIT,New in 1.5,installation,,
fog-core,1.32.0,1.27.1,https://rubygems.org/gems/fog-core,MIT,Version Changed,installation,,,,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,installation,,,,,
ipaddress,0.5.0,0.5,https://rubygems.org/gems/ipaddress/versions/0.5.0,MIT,Version Changed,installation,https://github.com/bluemonk/ipaddress/blob/master/LICENSE.txt,,,mark,
fog-softlayer,0.4.7,0.3.25,https://rubygems.org/gems/fog-softlayer/versions/0.4.7,MIT,Version Changed,installation,,,,,
fog-core,1.32.0,1.27.1,https://rubygems.org/gems/fog-core,MIT,Version Changed,installation,,,,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,installation,,,,,
fog-storm_on_demand,0.1.1,None,https://rubygems.org/gems/fog-storm_on_demand/versions/0.1.1,MIT,New in 1.5,installation,,
fog-core,1.32.0,1.27.1,https://rubygems.org/gems/fog-core,MIT,Version Changed,installation,,,,,
fog-core,1.32.0,1.27.1,https://rubygems.org/gems/fog-core,MIT,Version Changed,installation,,,,,
fog-json,1.0.2,1.0.0,https://rubygems.org/gems/fog-json,MIT,Version Changed,installation,,,,,
fog-terremark,0.1.0,None,https://rubygems.org/gems/fog-terremark/versions/0.1.0,MIT,New in 1.5,installation,,
fog-core,1.32.0,1.27.1,https://rubygems.org/gems/fog-core,MIT,Version Changed,installation,,,,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,installation,,
fog-vmfusion,0.1.0,None,https://rubygems.org/gems/fog-vmfusion/versions/0.1.0,MIT,New in 1.5,installation,,
fog-core,1.32.0,1.27.1,https://rubygems.org/gems/fog-core,MIT,Version Changed,installation,,,,,
fog-voxel,0.1.0,None,https://rubygems.org/gems/fog-voxel/versions/0.1.0,MIT,New in 1.5,installation,,
fog-core,1.32.0,1.27.1,https://rubygems.org/gems/fog-core,MIT,Version Changed,installation,,,,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,installation,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml,MIT,New in 1.5,installation,,
fog-xml,0.1.2,None,https://rubygems.org/gems/fog-xml/versions/0.1.2,MIT,New in 1.5,installation,,
fog-core,1.32.0,1.27.1,https://rubygems.org/gems/fog-core,MIT,Version Changed,installation,,,,,
nokogiri,1.5.11,1.5.11,https://github.com/sparklemotion/nokogiri,MIT,No change,installation,,
ipaddress,0.8.0,0.8.0,https://github.com/bluemonk/ipaddress,MIT,No change,installation,,
highline,1.6.21,1.6.21,https://github.com/JEG2/highline,GPL-2,No change,installation,,
httpclient,2.4.0,2.4.0,https://github.com/nahi/httpclient,Ruby License,No change,installation,,
json,1.8.3,1.8.1,https://rubygems.org/gems/json/versions/1.8.3,Ruby,Version Changed,installation,,,,,
inflecto,0.0.2,0.0.2,https://github.com/mbj/inflecto,MIT,No change,installation,,
json_pure,1.8.2,1.7,https://rubygems.org/gems/json_pure/versions/1.8.2,Ruby,Version Changed,installation,,,,,
mime-types,2.6.1,1.25.1,https://rubygems.org/gems/mime-types/versions/2.6.1,MIT,Version Changed,installation,,,,,
multi_json,1.8.4,1.8.4,https://github.com/intridea/multi_json,MIT,No change,installation,,
mini_portile,0.6.2,0.6.1,https://rubygems.org/gems/mini_portile/versions/0.6.2,MIT,Version Changed,installation,,,,,
multi_json,1.11.1,1.8.4,https://rubygems.org/gems/multi_json/versions/1.11.1,MIT,Version Changed,installation,,,,,
net-scp,1.1.2,1.1.2,https://github.com/net-ssh/net-scp,MIT,No change,installation,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,installation,,
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,installation,,
net-ssh,2.9.2,2.6.5,https://rubygems.org/gems/net-ssh/versions/2.9.2,MIT,Version Changed,installation,,,,,
log4r,1.1.10,1.1.10,https://github.com/colbygk/log4r,BSD,No change,installation,,
progressbar,0.9.0,0.9.0,https://github.com/peleteiro/progressbar,Ruby License,No change,installation,,
little-plugger,1.1.3,1.1.3,https://github.com/TwP/little-plugger,MIT,No change,installation,,
little-plugger,1.1.3,1.1.3,https://github.com/TwP/little-plugger,MIT,No change,installation,,
logging,1.8.2,1.8.2,https://github.com/TwP/logging,MIT,No change,installation,,
highline,1.6.2,1.6.2,https://github.com/JEG2/highline,GPL-2,No change,installation,,
logging,1.8.2,1.8.2,https://github.com/TwP/logging,MIT,No change,installation,,
json_pure,1.7.0,1.7,https://rubygems.org/gems/json_pure/versions/1.7.0,N/A,Version Changed,installation,https://flori.github.com/json,https://github.com/flori/json,Ruby License,mark,
json,1.4.0,1.8.1,https://rubygems.org/gems/json/versions/1.4.0,N/A,Version Changed,installation,https://flori.github.com/json/,https://github.com/flori/json,Ruby License,,
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,Ruby License,No change,installation,,
ruby-atmos-pure,1.0.5,None,https://rubygems.org/gems/ruby-atmos-pure/versions/1.0.5,N/A,New in 1.5,installation,Not Found Github Url,
log4r,1.1.9,1.1.9,https://github.com/colbygk/log4r,BSD,No change,installation,,
netaddr,1.5.0,1.5.0,http://www.ruby-doc.org/gems/docs/n/netaddr-1.5.0/NetAddr.html,RUBY,No change,installation,,
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,installation,,
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,installation,,
terminal-table,1.4.3,1.4.3,https://github.com/tj/terminal-table,MIT,No change,installation,,
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,Ruby License,No change,installation,,
netaddr,1.5.0,1.5.0,http://www.ruby-doc.org/gems/docs/n/netaddr-1.5.0/NetAddr.html,RUBY,No change,installation,,
terminal-table,1.4.5,1.4.5,https://github.com/tj/terminal-table,MIT,No change,installation,,
nokogiri,1.4.4,1.4.4,https://github.com/sparklemotion/nokogiri,MIT,No change,installation,,
progressbar,0.9.2,0.9.2,https://github.com/peleteiro/progressbar,Ruby License,No change,installation,,
ruby-atmos-pure,1.0.5,None,https://rubygems.org/gems/ruby-atmos-pure/versions/1.0.5,N/A,New in 1.5,installation,Not Found Github Url,
