name,1.5version,1.4version,URL,license,Delta Information,repo_name,PCF1.5_github_url,PCF1.4_url
httpclient,2.4.0,None,https://rubygems.org/gems/httpclient/versions/2.4.0,ruby,New in 1.5,p-mysql,,
net-scp,1.1.0,None,https://rubygems.org/gems/net-scp/versions/1.1.0,MIT,New in 1.5,p-mysql,,
crack,0.3.2,None,https://rubygems.org/gems/crack/versions/0.3.2,MIT,New in 1.5,p-mysql,https://github.com/jnunemaker/crack/blob/master/LICENSE,
rack,1.4.0,None,https://rubygems.org/gems/rack/versions/1.4.0,MIT,New in 1.5,p-mysql,https://github.com/rack/rack/blob/master/COPYING,
bosh_common,1.2818.0,None,https://rubygems.org/gems/bosh_common/versions/1.2818.0,Apache 2.0,New in 1.5,p-mysql,,
tilt,2.0.1,None,https://rubygems.org/gems/tilt,MIT,New in 1.5,p-mysql,,
builder,3.2.2,None,https://rubygems.org/gems/builder/versions/3.2.2,MIT,New in 1.5,p-mysql,,
byebug,4.0.3,None,https://rubygems.org/gems/byebug/versions/4.0.3,BSD,New in 1.5,p-mysql,,
semi_semantic,1.1.0,None,https://rubygems.org/gems/semi_semantic/versions/1.1.0,Apache 2.0,New in 1.5,p-mysql,,
columnize,0.9.0,None,https://rubygems.org/gems/columnize/versions/0.9.0,Ruby,New in 1.5,p-mysql,,
columnize,0.9.0,None,https://rubygems.org/gems/columnize/versions/0.9.0,Ruby,New in 1.5,p-mysql,,
crack,0.4.2,None,https://rubygems.org/gems/crack/versions/0.4.2,MIT,New in 1.5,p-mysql,,
safe_yaml,1.0.0,None,https://rubygems.org/gems/safe_yaml/versions/1.0.0,MIT,New in 1.5,p-mysql,,
rbvmomi,1.6.0,None,https://rubygems.org/gems/rbvmomi/versions/1.6.0,MIT,New in 1.5,p-mysql,https://github.com/vmware/rbvmomi/blob/master/LICENSE,
diff-lcs,1.2.5,None,https://rubygems.org/gems/diff-lcs/versions/1.2.5,MIT,New in 1.5,p-mysql,,
excon,0.44.4,None,https://rubygems.org/gems/excon/versions/0.44.4,MIT,New in 1.5,p-mysql,,
webmock,1.20.4,None,https://rubygems.org/gems/webmock/versions/1.20.4,MIT,New in 1.5,p-mysql,,
fog,1.23.0,None,https://rubygems.org/gems/fog/versions/1.23.0,MIT,New in 1.5,p-mysql,,
multi_json,1.1.0,None,https://rubygems.org/gems/multi_json/versions/1.1.0,MIT,New in 1.5,p-mysql,https://github.com/intridea/multi_json/blob/master/LICENSE.md,
thread_safe,0.1.0,None,https://rubygems.org/gems/thread_safe/versions/0.1.0,Apache,New in 1.5,p-mysql,https://github.com/ruby-concurrency/thread_safe/blob/master/LICENSE,
fog-core,1.23.0,None,https://rubygems.org/gems/fog-core/versions/1.23.0,MIT,New in 1.5,p-mysql,,
fog-brightbox,0.8.0,None,https://rubygems.org/gems/fog-brightbox,MIT,New in 1.5,p-mysql,,
fog-json,1.0.2,None,https://rubygems.org/gems/fog-json,MIT,New in 1.5,p-mysql,,
fog-softlayer,0.4.7,None,https://rubygems.org/gems/fog-softlayer,MIT,New in 1.5,p-mysql,,
fog-brightbox,0.7.1,None,https://rubygems.org/gems/fog-brightbox/versions/0.7.1,MIT,New in 1.5,p-mysql,,
nokogiri,1.5.11,1.4.4,https://rubygems.org/gems/nokogiri/versions/1.5.11,MIT,Version Changed,p-mysql,,,,,
fog-core,1.22.0,None,https://rubygems.org/gems/fog-core/versions/1.22.0,MIT,New in 1.5,p-mysql,,
addressable,2.3.6,None,https://rubygems.org/gems/addressable/versions/2.3.6,Apache License 2.0,New in 1.5,p-mysql,,
tzinfo,1.2.2,None,https://rubygems.org/gems/tzinfo/versions/1.2.2,MIT,New in 1.5,p-mysql,,
fog-json,1.0.2,None,https://rubygems.org/gems/fog-json,MIT,New in 1.5,p-mysql,,
fog-core,1.29.0,None,https://rubygems.org/gems/fog-core/versions/1.29.0,MIT,New in 1.5,p-mysql,,
builder,3.2.2,None,https://rubygems.org/gems/builder,MIT,New in 1.5,p-mysql,,
excon,0.38.0,None,https://rubygems.org/gems/excon/versions/0.38.0,MIT,New in 1.5,p-mysql,,
trollop,2.1.2,None,https://rubygems.org/gems/trollop/versions/2.1.2,MIT,New in 1.5,p-mysql,,
mime-types,2.6.1,None,https://rubygems.org/gems/mime-types,MIT,New in 1.5,p-mysql,,
fog-json,1.0.0,None,https://rubygems.org/gems/fog-json/versions/1.0.0,MIT,New in 1.5,p-mysql,,
net-scp,1.1.0,None,https://rubygems.org/gems/net-scp/versions/1.1.0,MIT,New in 1.5,p-mysql,,
thread_safe,0.3.5,None,https://rubygems.org/gems/thread_safe/versions/0.3.5,Apache-2.0,New in 1.5,p-mysql,,
fog-softlayer,0.4.1,None,https://rubygems.org/gems/fog-softlayer/versions/0.4.1,MIT,New in 1.5,p-mysql,,
net-ssh,2.2.1,None,https://rubygems.org/gems/net-ssh/versions/2.2.1,MIT,New in 1.5,p-mysql,https://github.com/net-ssh/net-ssh/blob/master/LICENSE.txt,
fog-json,1.0.2,None,https://rubygems.org/gems/fog-json,MIT,New in 1.5,p-mysql,,
fog-core,1.32.0,None,https://rubygems.org/gems/fog-core,MIT,New in 1.5,p-mysql,,
highline,1.6.21,None,https://rubygems.org/gems/highline/versions/1.6.21,Ruby,New in 1.5,p-mysql,,
httpclient,2.4.0,None,https://rubygems.org/gems/httpclient/versions/2.4.0,ruby,New in 1.5,p-mysql,,
i18n,0.7.0,None,https://rubygems.org/gems/i18n/versions/0.7.0,MIT,New in 1.5,p-mysql,,
json,1.8.2,1.4,https://rubygems.org/gems/json/versions/1.8.2,Ruby,Version Changed,p-mysql,,,,,
json_pure,1.8.2,None,https://rubygems.org/gems/json_pure/versions/1.8.2,Ruby,New in 1.5,p-mysql,,
multi_json,1.8.4,None,https://rubygems.org/gems/multi_json/versions/1.8.4,MIT,New in 1.5,p-mysql,,
mime-types,2.4.3,None,https://rubygems.org/gems/mime-types/versions/2.4.3,MIT,New in 1.5,p-mysql,,
mini_portile,0.6.2,0.6.1,https://rubygems.org/gems/mini_portile/versions/0.6.2,MIT,Version Changed,p-mysql,,,,,
tilt,2.0.1,None,https://rubygems.org/gems/tilt/versions/2.0.1,MIT,New in 1.5,p-mysql,,
minitest,5.5.1,None,https://rubygems.org/gems/minitest/versions/5.5.1,MIT,New in 1.5,p-mysql,,
multi_json,1.11.0,None,https://rubygems.org/gems/multi_json/versions/1.11.0,MIT,New in 1.5,p-mysql,,
multipart-post,2.0.0,None,https://rubygems.org/gems/multipart-post/versions/2.0.0,MIT,New in 1.5,p-mysql,,
net-scp,1.1.2,None,https://rubygems.org/gems/net-scp/versions/1.1.2,MIT,New in 1.5,p-mysql,,
net-ssh,2.6.5,None,https://rubygems.org/gems/net-ssh/versions/2.6.5,MIT,New in 1.5,p-mysql,,
thor,0.19.1,0.19.1,https://github.com/erikhuda/thor,MIT,No change,p-mysql,,
net-ssh,2.9.2,None,https://rubygems.org/gems/net-ssh/versions/2.9.2,MIT,New in 1.5,p-mysql,,
sinatra,1.4.6,None,https://rubygems.org/gems/sinatra/versions/1.4.6,MIT,New in 1.5,p-mysql,,
filesize,0.0.4,0.0.3,https://rubygems.org/gems/filesize/versions/0.0.4,MIT,Version Changed,p-mysql,https://github.com/dominikh/filesize/blob/master/LICENSE,,,,
semi_semantic,1.1.0,None,https://rubygems.org/gems/semi_semantic/versions/1.1.0,Apache 2.0,New in 1.5,p-mysql,,
inflecto,0.0.2,None,https://rubygems.org/gems/inflecto/versions/0.0.2,MIT,New in 1.5,p-mysql,https://github.com/mbj/inflecto/blob/master/LICENSE,
safe_yaml,1.0.4,None,https://rubygems.org/gems/safe_yaml/versions/1.0.4,MIT,New in 1.5,p-mysql,,
net-ssh-gateway,1.2.0,None,https://rubygems.org/gems/net-ssh-gateway/versions/1.2.0,MIT,New in 1.5,p-mysql,,
ipaddress,0.5.0,None,https://rubygems.org/gems/ipaddress/versions/0.5.0,MIT,New in 1.5,p-mysql,https://github.com/bluemonk/ipaddress/blob/master/LICENSE.txt,
net-ssh,2.6.5,None,https://rubygems.org/gems/net-ssh/versions/2.6.5,MIT,New in 1.5,p-mysql,,
formatador,0.2.0,None,https://rubygems.org/gems/formatador/versions/0.2.0,MIT,New in 1.5,p-mysql,https://github.com/geemus/formatador/blob/master/LICENSE.md,
multi_json,1.0.0,None,https://rubygems.org/gems/multi_json/versions/1.0.0,MIT,New in 1.5,p-mysql,https://github.com/intridea/multi_json/blob/master/LICENSE.md,
nokogiri,1.6.6.2,1.4.4,https://rubygems.org/gems/nokogiri/versions/1.6.6.2,MIT,Version Changed,p-mysql,,,,,
mini_portile,0.6.0,0.6.0,https://github.com/flavorjones/mini_portile,MIT,No change,p-mysql,,
net-ssh,2.1.3,None,https://rubygems.org/gems/net-ssh/versions/2.1.3,MIT,New in 1.5,p-mysql,https://github.com/net-ssh/net-ssh/blob/master/LICENSE.txt,
open4,1.3.4,1.3.4,https://github.com/ahoward/open4,Ruby License,No change,p-mysql,,
rack,1.6.0,None,https://rubygems.org/gems/rack/versions/1.6.0,MIT,New in 1.5,p-mysql,,
rack-protection,1.5.3,None,https://rubygems.org/gems/rack-protection/versions/1.5.3,MIT,New in 1.5,p-mysql,,
rake,10.4.2,None,https://rubygems.org/gems/rake/versions/10.4.2,MIT,New in 1.5,p-mysql,,
rack,1.6.4,None,https://rubygems.org/gems/rack,MIT,New in 1.5,p-mysql,,
rubyzip,1.1.7,None,https://rubygems.org/gems/rubyzip/versions/1.1.7,BSD 2-Clause,New in 1.5,p-mysql,,
builder,3.2.2,None,https://rubygems.org/gems/builder,MIT,New in 1.5,p-mysql,,
trollop,2.1.2,None,https://rubygems.org/gems/trollop,MIT,New in 1.5,p-mysql,,
rspec,3.2.0,None,https://rubygems.org/gems/rspec/versions/3.2.0,MIT,New in 1.5,p-mysql,,
ipaddress,0.8.0,None,https://rubygems.org/gems/ipaddress/versions/0.8.0,MIT,New in 1.5,p-mysql,https://github.com/bluemonk/ipaddress/blob/master/LICENSE.txt,
rspec-core,3.2.0,None,https://rubygems.org/gems/rspec-core/versions/3.2.0,MIT,New in 1.5,p-mysql,,
rspec-expectations,3.2.0,None,https://rubygems.org/gems/rspec-expectations/versions/3.2.0,MIT,New in 1.5,p-mysql,,
rspec-mocks,3.2.0,None,https://rubygems.org/gems/rspec-mocks/versions/3.2.0,MIT,New in 1.5,p-mysql,,
inflecto,0.0.2,None,https://rubygems.org/gems/inflecto/versions/0.0.2,MIT,New in 1.5,p-mysql,https://github.com/mbj/inflecto/blob/master/LICENSE,
rspec-support,3.2.0,None,https://rubygems.org/gems/rspec-support/versions/3.2.0,MIT,New in 1.5,p-mysql,,
rspec-core,3.2.2,None,https://rubygems.org/gems/rspec-core/versions/3.2.2,MIT,New in 1.5,p-mysql,,
rspec-expectations,3.2.0,None,https://rubygems.org/gems/rspec-expectations/versions/3.2.0,MIT,New in 1.5,p-mysql,,
rspec-support,3.2.0,None,https://rubygems.org/gems/rspec-support/versions/3.2.0,MIT,New in 1.5,p-mysql,,
rspec-mocks,3.2.1,None,https://rubygems.org/gems/rspec-mocks/versions/3.2.1,MIT,New in 1.5,p-mysql,,
rspec-support,3.2.0,None,https://rubygems.org/gems/rspec-support/versions/3.2.0,MIT,New in 1.5,p-mysql,,
rspec-support,3.2.2,None,https://rubygems.org/gems/rspec-support/versions/3.2.2,MIT,New in 1.5,p-mysql,,
formatador,0.2.5,None,https://rubygems.org/gems/formatador/versions/0.2.5,MIT,New in 1.5,p-mysql,https://github.com/geemus/formatador/blob/master/LICENSE.md,
nokogiri,1.4.1,1.4.4,https://rubygems.org/gems/nokogiri/versions/1.4.1,N/A,Version Changed,p-mysql,https://github.com/sparklemotion/nokogiri,https://github.com/sparklemotion/nokogiri,MIT,,
diff-lcs,1.2.0,None,https://rubygems.org/gems/diff-lcs/versions/1.2.0,N/A,New in 1.5,p-mysql,Not Found Github Url,
netaddr,1.5.0,None,https://rubygems.org/gems/netaddr/versions/1.5.0,N/A,New in 1.5,p-mysql,Not Found Github Url,
minitar,0.5.4,None,https://rubygems.org/gems/minitar/versions/0.5.4,N/A,New in 1.5,p-mysql,https://www.github.com/atoulme/minitar,
diff-lcs,1.2.0,None,https://rubygems.org/gems/diff-lcs/versions/1.2.0,N/A,New in 1.5,p-mysql,Not Found Github Url,
logging,1.8.2,None,https://rubygems.org/gems/logging/versions/1.8.2,N/A,New in 1.5,p-mysql,https://github.com/TwP/logging,
ruby-atmos-pure,1.0.5,None,https://rubygems.org/gems/ruby-atmos-pure/versions/1.0.5,N/A,New in 1.5,p-mysql,Not Found Github Url,
log4r,1.1.9,None,https://rubygems.org/gems/log4r/versions/1.1.9,N/A,New in 1.5,p-mysql,Not Found Github Url,
ruby-hmac,0.4.0,None,https://rubygems.org/gems/ruby-hmac/versions/0.4.0,N/A,New in 1.5,p-mysql,Not Found Github Url,
little-plugger,1.1.3,None,https://rubygems.org/gems/little-plugger/versions/1.1.3,N/A,New in 1.5,p-mysql,https://github.com/TwP/little-plugger,
little-plugger,1.1.3,None,https://rubygems.org/gems/little-plugger/versions/1.1.3,N/A,New in 1.5,p-mysql,https://github.com/TwP/little-plugger,
ruby-hmac,0.4.0,None,https://rubygems.org/gems/ruby-hmac/versions/0.4.0,N/A,New in 1.5,p-mysql,Not Found Github Url,
log4r,1.1.10,None,https://rubygems.org/gems/log4r/versions/1.1.10,N/A,New in 1.5,p-mysql,Not Found Github Url,
progressbar,0.9.0,None,https://rubygems.org/gems/progressbar/versions/0.9.0,N/A,New in 1.5,p-mysql,https://github.com/peleteiro/progressbar/blob/master/LICENSE,
highline,1.6.2,None,https://rubygems.org/gems/highline/versions/1.6.2,N/A,New in 1.5,p-mysql,https://github.com/JEG2/highline/blob/master/LICENSE,
logging,1.8.2,None,https://rubygems.org/gems/logging/versions/1.8.2,N/A,New in 1.5,p-mysql,https://github.com/TwP/logging,
minitar,0.5.4,None,https://rubygems.org/gems/minitar/versions/0.5.4,N/A,New in 1.5,p-mysql,https://www.github.com/atoulme/minitar,
progressbar,0.9.2,None,https://rubygems.org/gems/progressbar/versions/0.9.2,N/A,New in 1.5,p-mysql,https://github.com/peleteiro/progressbar/blob/master/LICENSE,
terminal-table,1.4.3,None,https://rubygems.org/gems/terminal-table/versions/1.4.3,N/A,New in 1.5,p-mysql,https://github.com/tj/terminal-table,
rack-protection,1.4.0,None,https://rubygems.org/gems/rack-protection/versions/1.4.0,N/A,New in 1.5,p-mysql,https://github.com/rkh/rack-protection,
terminal-table,1.4.5,None,https://rubygems.org/gems/terminal-table/versions/1.4.5,N/A,New in 1.5,p-mysql,https://github.com/tj/terminal-table,
json_pure,1.7.0,None,https://rubygems.org/gems/json_pure/versions/1.7.0,N/A,New in 1.5,p-mysql,https://flori.github.com/json,
netaddr,1.5.0,None,https://rubygems.org/gems/netaddr/versions/1.5.0,N/A,New in 1.5,p-mysql,Not Found Github Url,
nokogiri,1.4.4,1.4.4,https://github.com/sparklemotion/nokogiri,MIT,No change,p-mysql,,
json,1.4.0,1.4,https://rubygems.org/gems/json/versions/1.4.0,N/A,Version Changed,p-mysql,https://flori.github.com/json/,https://github.com/flori/json,RUBY,mark,
ruby-atmos-pure,1.0.5,None,https://rubygems.org/gems/ruby-atmos-pure/versions/1.0.5,N/A,New in 1.5,p-mysql,Not Found Github Url,
