name,1.5version,1.4version,URL,license,Delta Information,repo_name,PCF1.5_github_url,PCF1.4_url
faraday_middleware,0.9.0,0.9.1,https://rubygems.org/gems/faraday_middleware/versions/0.9.0,MIT,Version Changed,cf-rabbitmq,https://github.com/lostisland/faraday_middleware/blob/master/LICENSE.md,https://github.com/lostisland/faraday_middleware
net-scp,1.1.0,1.1.0,https://github.com/net-ssh/net-scp,MIT,No change,cf-rabbitmq,,
nokogiri,1.4.4,1.4.4,https://github.com/sparklemotion/nokogiri,MIT,No change,cf-rabbitmq,,
mime-types,2.6.1,1.16,https://rubygems.org/gems/mime-types,MIT,Version Changed,cf-rabbitmq,,https://github.com/halostatue/mime-types
netaddr,1.5.0,1.5.0,http://www.ruby-doc.org/gems/docs/n/netaddr-1.5.0/NetAddr.html,RUBY,No change,cf-rabbitmq,,
thor,0.19.1,0.19.1,https://github.com/erikhuda/thor,MIT,No change,cf-rabbitmq,,
hashie,2.0.5,None,https://rubygems.org/gems/hashie/versions/2.0.5,MIT,New in 1.5,cf-rabbitmq,,
highline,1.6.21,1.6.21,https://github.com/JEG2/highline,GPL-2,No change,cf-rabbitmq,,
httmultiparty,0.3.16,0.3.16,https://github.com/jwagener/httmultiparty,MIT,No change,cf-rabbitmq,,
mimemagic,0.3.0,0.2.1,https://rubygems.org/gems/mimemagic,MIT,Version Changed,cf-rabbitmq,,https://github.com/minad/mimemagic
rack,1.0.0,1.0.0,https://github.com/rack/rack,MIT,No change,cf-rabbitmq,,
multipart-post,2.0.0,2.0.0,https://github.com/nicksieger/multipart-post,MIT,No change,cf-rabbitmq,,
json,1.8.0,1.8,https://rubygems.org/gems/json/versions/1.8.0,Ruby,Version Changed,cf-rabbitmq,,https://github.com/flori/json
httparty,0.13.5,0.7.3,https://rubygems.org/gems/httparty/versions/0.13.5,MIT,Version Changed,cf-rabbitmq,,https://github.com/jnunemaker/httparty
json,1.4.0,1.8,https://rubygems.org/gems/json/versions/1.4.0,N/A,Version Changed,cf-rabbitmq,https://flori.github.com/json/,https://github.com/flori/json
multi_xml,0.5.2,0.5.2,https://github.com/sferik/multi_xml,MIT,No change,cf-rabbitmq,,
slop,3.4.0,None,https://rubygems.org/gems/slop/versions/3.4.0,MIT,New in 1.5,cf-rabbitmq,https://github.com/leejarvis/slop/blob/master/LICENSE,
httpclient,2.4.0,2.4.0,https://github.com/nahi/httpclient,Ruby License,No change,cf-rabbitmq,,
json_pure,1.8.2,1.8.1,https://rubygems.org/gems/json_pure/versions/1.8.2,Ruby,Version Changed,cf-rabbitmq,,https://github.com/flori/json
json,1.8.3,1.8,https://rubygems.org/gems/json/versions/1.8.3,Ruby,Version Changed,cf-rabbitmq,,https://github.com/flori/json
slop,3.6.0,None,https://rubygems.org/gems/slop/versions/3.6.0,MIT,New in 1.5,cf-rabbitmq,,
semi_semantic,1.1.0,None,https://rubygems.org/gems/semi_semantic/versions/1.1.0,Apache 2.0,New in 1.5,cf-rabbitmq,,
mime-types,2.6.1,1.16,https://rubygems.org/gems/mime-types/versions/2.6.1,MIT,Version Changed,cf-rabbitmq,,https://github.com/halostatue/mime-types
mimemagic,0.3.0,0.2.1,https://rubygems.org/gems/mimemagic/versions/0.3.0,MIT,Version Changed,cf-rabbitmq,,https://github.com/minad/mimemagic
mini_portile,0.6.2,0.6.0,https://rubygems.org/gems/mini_portile/versions/0.6.2,MIT,Version Changed,cf-rabbitmq,,https://github.com/flavorjones/mini_portile
multi_json,1.8.4,1.1,https://rubygems.org/gems/multi_json/versions/1.8.4,MIT,Version Changed,cf-rabbitmq,,https://github.com/intridea/multi_json
faraday,0.7.4,0.7.4,https://github.com/lostisland/faraday,MIT,No change,cf-rabbitmq,,
rubyzip,1.1.7,1.1.6,https://rubygems.org/gems/rubyzip/versions/1.1.7,BSD 2-Clause,Version Changed,cf-rabbitmq,,https://github.com/rubyzip/rubyzip
formatador,0.2.0,0.2.0,https://github.com/geemus/formatador,MIT,No change,cf-rabbitmq,,
multi_xml,0.5.5,0.5.5,https://github.com/sferik/multi_xml,MIT,No change,cf-rabbitmq,,
excon,0.25.0,0.25.0,https://github.com/excon/excon,MIT,No change,cf-rabbitmq,,
rspec_junit_formatter,0.2.3,0.2.0,https://rubygems.org/gems/rspec_junit_formatter/versions/0.2.3,MIT,Version Changed,cf-rabbitmq,,https://github.com/sj26/rspec_junit_formatter
multipart-post,2.0.0,2.0.0,https://github.com/nicksieger/multipart-post,MIT,No change,cf-rabbitmq,,
net-scp,1.1.2,1.1.2,https://github.com/net-ssh/net-scp,MIT,No change,cf-rabbitmq,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,cf-rabbitmq,,
net-ssh,2.9.2,2.9.1,https://rubygems.org/gems/net-ssh/versions/2.9.2,MIT,Version Changed,cf-rabbitmq,,https://github.com/net-ssh/net-ssh
multi_json,1.0.0,1.1,https://rubygems.org/gems/multi_json/versions/1.0.0,MIT,Version Changed,cf-rabbitmq,https://github.com/intridea/multi_json/blob/master/LICENSE.md,https://github.com/intridea/multi_json
net-ssh,2.1.3,2.1.3,https://github.com/net-ssh/net-ssh,MIT,No change,cf-rabbitmq,,
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,cf-rabbitmq,,
net-ssh,2.6.5,2.6.5,https://github.com/net-ssh/net-ssh,MIT,No change,cf-rabbitmq,,
terminal-table,1.4.5,1.4.5,https://github.com/tj/terminal-table,MIT,No change,cf-rabbitmq,,
json_pure,1.7.0,1.8.1,https://rubygems.org/gems/json_pure/versions/1.7.0,N/A,Version Changed,cf-rabbitmq,https://flori.github.com/json,https://github.com/flori/json
nokogiri,1.6.6.2,1.3,https://rubygems.org/gems/nokogiri/versions/1.6.6.2,MIT,Version Changed,cf-rabbitmq,,https://github.com/sparklemotion/nokogiri
rspec-support,3.3.0,3.1.2,https://rubygems.org/gems/rspec-support/versions/3.3.0,MIT,Version Changed,cf-rabbitmq,,https://github.com/rspec/rspec-support
formatador,0.2.5,0.2.5,https://github.com/geemus/formatador,MIT,No change,cf-rabbitmq,,
mini_portile,0.6.0,0.6.0,https://github.com/flavorjones/mini_portile,MIT,No change,cf-rabbitmq,,
open4,1.3.4,1.3.4,https://github.com/ahoward/open4,Ruby License,No change,cf-rabbitmq,,
aws-sdk,2.1.7,1.44.0,https://rubygems.org/gems/aws-sdk,Apache 2.0,Version Changed,cf-rabbitmq,,https://github.com/aws/aws-sdk-core-ruby
bosh_cli,1.3016.0,None,https://rubygems.org/gems/bosh_cli,Apache 2.0,New in 1.5,cf-rabbitmq,,
rspec-support,3.3.0,3.1.2,https://rubygems.org/gems/rspec-support/versions/3.3.0,MIT,Version Changed,cf-rabbitmq,,https://github.com/rspec/rspec-support
rake,10.4.2,10.4.2,https://github.com/ruby/rake,MIT,No change,cf-rabbitmq,,
poltergeist,1.6.0,1.5.1,https://rubygems.org/gems/poltergeist/versions/1.6.0,MIT,Version Changed,cf-rabbitmq,,https://github.com/teampoltergeist/poltergeist
cliver,0.3.1,0.3.1,https://github.com/yaauie/cliver,MIT,No change,cf-rabbitmq,,
bosh_cli,1.2534.0,None,https://rubygems.org/gems/bosh_cli/versions/1.2534.0,Apache 2.0,New in 1.5,cf-rabbitmq,,
capybara,2.4.4,2.4.4,https://github.com/jnicklas/capybara,MIT,No change,cf-rabbitmq,,
capybara-webkit,1.6.0,1.3.1,https://rubygems.org/gems/capybara-webkit,MIT,Version Changed,cf-rabbitmq,,https://github.com/thoughtbot/capybara-webkit
cf-uaa-lib,3.1.0,None,https://rubygems.org/gems/cf-uaa-lib/versions/3.1.0,Apache 2.0,New in 1.5,cf-rabbitmq,,
ci_reporter,2.0.0,2.0.0,https://github.com/ci-reporter/ci_reporter,MIT,No change,cf-rabbitmq,,
faraday,0.9.1,0.7.4,https://rubygems.org/gems/faraday,MIT,Version Changed,cf-rabbitmq,,https://github.com/lostisland/faraday
faraday_middleware,0.10.0,0.9.1,https://rubygems.org/gems/faraday_middleware,MIT,Version Changed,cf-rabbitmq,,https://github.com/lostisland/faraday_middleware
httmultiparty,0.3.16,0.3.16,https://github.com/jwagener/httmultiparty,MIT,No change,cf-rabbitmq,,
terminal-table,1.4.3,1.4.3,https://github.com/tj/terminal-table,MIT,No change,cf-rabbitmq,,
net-ssh-gateway,1.2.0,1.2.0,https://github.com/net-ssh/net-ssh-gateway,MIT,No change,cf-rabbitmq,,
nokogiri,1.3.3,1.3.3,https://github.com/sparklemotion/nokogiri,MIT,No change,cf-rabbitmq,,
highline,1.6.2,1.6.2,https://github.com/JEG2/highline,GPL-2,No change,cf-rabbitmq,,
rack-test,0.5.4,0.5.4,https://github.com/brynary/rack-test,MIT,No change,cf-rabbitmq,,
nokogiri,1.6.6.2,1.3,https://rubygems.org/gems/nokogiri,MIT,Version Changed,cf-rabbitmq,,https://github.com/sparklemotion/nokogiri
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,Ruby License,No change,cf-rabbitmq,,
poltergeist,1.6.0,1.5.1,https://rubygems.org/gems/poltergeist,MIT,Version Changed,cf-rabbitmq,,https://github.com/teampoltergeist/poltergeist
rspec,3.1.0,3.1.0,https://github.com/rspec/rspec,MIT,No change,cf-rabbitmq,,
rspec_junit_formatter,0.2.3,0.2.0,https://rubygems.org/gems/rspec_junit_formatter,MIT,Version Changed,cf-rabbitmq,,https://github.com/sj26/rspec_junit_formatter
rspec-mocks,3.3.1,3.1.3,https://rubygems.org/gems/rspec-mocks/versions/3.3.1,MIT,Version Changed,cf-rabbitmq,,https://github.com/rspec/rspec-mocks
pry,0.10.1,None,https://rubygems.org/gems/pry/versions/0.10.1,MIT,New in 1.5,cf-rabbitmq,,
coderay,1.1.0,None,https://rubygems.org/gems/coderay/versions/1.1.0,MIT,New in 1.5,cf-rabbitmq,,
rabbitmq_http_api_client,1.3.0,None,https://rubygems.org/gems/rabbitmq_http_api_client/versions/1.3.0,MIT,New in 1.5,cf-rabbitmq,,
xpath,2.0.0,2.0.0,https://github.com/jnicklas/xpath,MIT,No change,cf-rabbitmq,,
faraday,0.9.0,0.9.0,https://github.com/lostisland/faraday,MIT,No change,cf-rabbitmq,,
builder,2.1.2,2.1.2,https://github.com/jimweirich/builder,MIT,No change,cf-rabbitmq,,
multi_json,1.8.4,1.1,https://rubygems.org/gems/multi_json/versions/1.8.4,MIT,Version Changed,cf-rabbitmq,,https://github.com/intridea/multi_json
hashie,2.0.5,None,https://rubygems.org/gems/hashie/versions/2.0.5,MIT,New in 1.5,cf-rabbitmq,,
rack,1.6.4,1,https://rubygems.org/gems/rack/versions/1.6.4,MIT,Version Changed,cf-rabbitmq,,https://github.com/rack/rack
rspec-support,3.3.0,3.1.2,https://rubygems.org/gems/rspec-support/versions/3.3.0,MIT,Version Changed,cf-rabbitmq,,https://github.com/rspec/rspec-support
rspec-expectations,3.3.0,3.1.0,https://rubygems.org/gems/rspec-expectations/versions/3.3.0,MIT,Version Changed,cf-rabbitmq,,https://github.com/rspec/rspec-expectations
capybara,2.1.0,2.1,https://rubygems.org/gems/capybara/versions/2.1.0,MIT,Version Changed,cf-rabbitmq,https://github.com/jnicklas/capybara/blob/master/License.txt,https://github.com/jnicklas/capybara
progressbar,0.9.0,0.9.0,https://github.com/peleteiro/progressbar,Ruby License,No change,cf-rabbitmq,,
multi_json,1.0.0,1.1,https://rubygems.org/gems/multi_json/versions/1.0.0,MIT,Version Changed,cf-rabbitmq,https://github.com/intridea/multi_json/blob/master/LICENSE.md,https://github.com/intridea/multi_json
rake,10.3.2,10.3.2,https://github.com/ruby/rake,MIT,No change,cf-rabbitmq,,
rspec,3.3.0,3.1,https://rubygems.org/gems/rspec/versions/3.3.0,MIT,Version Changed,cf-rabbitmq,,https://github.com/rspec/rspec
rspec-core,3.3.0,3.1.7,https://rubygems.org/gems/rspec-core/versions/3.3.0,MIT,Version Changed,cf-rabbitmq,,https://github.com/rspec/rspec-core
rspec-expectations,3.3.0,3.1.0,https://rubygems.org/gems/rspec-expectations/versions/3.3.0,MIT,Version Changed,cf-rabbitmq,,https://github.com/rspec/rspec-expectations
pipeline,0.0.9,0.1.1,https://rubygems.org/gems/pipeline,MIT,Version Changed,cf-rabbitmq,https://github.com/dtsato/pipeline/blob/master/LICENSE,https://github.com/jch/html-pipeline
rspec-core,3.3.1,3.1.7,https://rubygems.org/gems/rspec-core/versions/3.3.1,MIT,Version Changed,cf-rabbitmq,,https://github.com/rspec/rspec-core
rspec-support,3.3.0,3.1.2,https://rubygems.org/gems/rspec-support/versions/3.3.0,MIT,Version Changed,cf-rabbitmq,,https://github.com/rspec/rspec-support
rspec-mocks,3.3.0,3.1.3,https://rubygems.org/gems/rspec-mocks/versions/3.3.0,MIT,Version Changed,cf-rabbitmq,,https://github.com/rspec/rspec-mocks
effin_utf8,1.0,None,https://rubygems.org/gems/effin_utf8,N/A,New in 1.5,cf-rabbitmq,Not Found Github Url,
rubyzip,1.1.0,1.1.6,https://rubygems.org/gems/rubyzip/versions/1.1.0,N/A,Version Changed,cf-rabbitmq,https://github.com/rubyzip/rubyzip,https://github.com/rubyzip/rubyzip
rack-test,0.6.3,0.6.2,https://rubygems.org/gems/rack-test/versions/0.6.3,N/A,Version Changed,cf-rabbitmq,https://github.com/brynary/rack-test,https://github.com/brynary/rack-test
method_source,0.8.1,None,https://rubygems.org/gems/method_source/versions/0.8.1,N/A,New in 1.5,cf-rabbitmq,Not Found Github Url,
websocket-driver,0.2.0,0.2.0,https://github.com/faye/websocket-driver-ruby,MIT,No change,cf-rabbitmq,,
netaddr,1.5.0,1.5.0,http://www.ruby-doc.org/gems/docs/n/netaddr-1.5.0/NetAddr.html,RUBY,No change,cf-rabbitmq,,
minitar,0.5.4,0.5.4,https://github.com/atoulme/minitar,Ruby License,No change,cf-rabbitmq,,
diff-lcs,1.2.0,1.2.0,https://github.com/halostatue/diff-lcs,MIT,No change,cf-rabbitmq,,
method_source,0.8.2,None,https://rubygems.org/gems/method_source/versions/0.8.2,N/A,New in 1.5,cf-rabbitmq,Not Found Github Url,
progressbar,0.9.2,0.9.2,https://github.com/peleteiro/progressbar,Ruby License,No change,cf-rabbitmq,,
diff-lcs,1.2.0,1.2.0,https://github.com/halostatue/diff-lcs,MIT,No change,cf-rabbitmq,,
log4r,1.1.10,1.1.10,https://github.com/colbygk/log4r,BSD,No change,cf-rabbitmq,,
ruby-atmos-pure,1.0.5,None,https://rubygems.org/gems/ruby-atmos-pure/versions/1.0.5,N/A,New in 1.5,cf-rabbitmq,Not Found Github Url,
httparty,0.7.3,0.7.3,https://github.com/jnunemaker/httparty,MIT,No change,cf-rabbitmq,,
log4r,1.1.9,1.1.9,https://github.com/colbygk/log4r,BSD,No change,cf-rabbitmq,,
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,cf-rabbitmq,,
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,cf-rabbitmq,,
nokogiri,1.5.0,1.3,https://rubygems.org/gems/nokogiri/versions/1.5.0,N/A,Version Changed,cf-rabbitmq,https://github.com/sparklemotion/nokogiri,https://github.com/sparklemotion/nokogiri
ruby-hmac,0.4.0,0.4.0,https://rubygems.org/downloads/ruby-hmac-0.4.0.gem,MIT,No change,cf-rabbitmq,,
effin_utf8,1.0,None,https://rubygems.org/gems/effin_utf8,N/A,New in 1.5,cf-rabbitmq,Not Found Github Url,
tempest-client,0.6.0,None,Page not found,,New in 1.5,cf-rabbitmq,,
hula,0.6.5,None,Page not found,,New in 1.5,cf-rabbitmq,,
prof,0.22.5,0.9.2,Page not found,,Version Changed,cf-rabbitmq,,https://github.com/ruby-prof/ruby-prof
voxtur,0.2.0,None,Page not found,,New in 1.5,cf-rabbitmq,,
vara,0.12.0,None,Page not found,,New in 1.5,cf-rabbitmq,,
leita,,None,Page not found,,New in 1.5,cf-rabbitmq,,
prof,0.9.2,0.9.2,https://github.com/ruby-prof/ruby-prof,BSD,No change,cf-rabbitmq,,
fetch_artefact,0.5.0,None,Page not found,,New in 1.5,cf-rabbitmq,,
hula,0.6.9,None,Page not found,,New in 1.5,cf-rabbitmq,,
leita,0.0.9,None,Page not found,,New in 1.5,cf-rabbitmq,,
fetch_artefact,0.5.1,None,Page not found,,New in 1.5,cf-rabbitmq,,
dock_it,0.3.0,0.2.2,Page not found,,Version Changed,cf-rabbitmq,,https://github.com/dockitapp/dockit
continuous_configuration,0.5.1,None,Page not found,,New in 1.5,cf-rabbitmq,,
tempest-client,0.6.0,None,Page not found,,New in 1.5,cf-rabbitmq,,
vara,0.12.0,None,Page not found,,New in 1.5,cf-rabbitmq,,
voxtur,0.2.0,None,Page not found,,New in 1.5,cf-rabbitmq,,
